Bhopal(191),Sehore(683)
Bhopal(191),Raisen(635)
Bidar(192),Kalaburagi(408)
Bidar(192),Sangareddy(674)
Bidar(192),Latur(489)
Bidar(192),Kamareddy(412)
Bidar(192),Nanded(562)
Bidar(192),Osmanabad(584)
Bijapur(193),Jayashankar Bhupalapally(386)
Bijapur(193),Bhadradri 
 Kothagudem(180)
Bijapur(193),Gadchiroli(310)
Bijapur(193),Sukma(734)
Bijapur(193),Dakshin Bastar 
 Dantewada(248)
Bijapur(193),Narayanpur(565)
Bijapur(193),Mulugu(541)
Bijapur(193),BAGALKOTE(138)
Bijapur(193),Kalaburagi(408)
Bijapur(193),Sangli(675)
Bijapur(193),Raichur(630)
Bijapur(193),Budgam(206)
Bijapur(193),Yadgir(821)
Bijapur(193),Solapur(719)
Bijnor(194),Haridwar(348)
Bijnor(194),Nainital(556)
Bijnor(194),Muzaffarnagar(546)
Bijnor(194),Moradabad(537)
Bijnor(194),Amroha(121)
Bijnor(194),Meerut(531)
Bijnor(194),Pauri Garhwal(605)
Bijnor(194),Udham Singh Nagar(773)
Bikaner(195),Jaisalmer(370)
Bikaner(195),Churu(240)
Bikaner(195),Jodhpur(397)
Bikaner(195),Nagaur(554)
Bikaner(195),Ganganagar(314)
Bikaner(195),Hanumangarh(344)
Bilaspur(196),Rupnagar(660)
Bilaspur(196),Una(779)
Bilaspur(196),Solan(718)
Bilaspur(196),Mandi(521)
Bilaspur(196),Hamirpur(342)
Bilaspur(197),Mungeli(543)
Bilaspur(197),Baloda Bazar(150)
Bilaspur(197),Korba(469)
Bilaspur(197),Anuppur(127)
Bilaspur(197),Janjgir Champa(383)
Bilaspur(197),Koriya(470)
Birbhum(198),Dumka(284)
Birbhum(198),Jamtara(380)
Birbhum(198),Murshidabad(545)
Birbhum(198),Purba Bardhaman(623)
Birbhum(198),Jajpur(371)
Birbhum(198),Paschim Bardhaman(598)
Bishnupur(199),Imphal 
 West(364)
Bishnupur(199),Kakching(407)
Bishnupur(199),Noney(577)
Bishnupur(199),Kangpokpi(419)
Bishnupur(199),Churachandpur(239)
Biswanath(200),Papum Pare(596)
Biswanath(200),Lakhimpur(484)
Biswanath(200),Golaghat(327)
Biswanath(200),Pakke Kessang(585)
Biswanath(200),Sonitpur(722)
Biswanath(200),Nagaon(551)
Bokaro(201),Giridih(324)
Bokaro(201),Dhanbad(268)
Bokaro(201),Ramgarh(645)
Bokaro(201),Hazaribagh(352)
Bokaro(201),Purulia(627)
Bongaigaon(202),Dhubri(275)
Bongaigaon(202),Barpeta(167)
Bongaigaon(202),Goalpara(325)
Bongaigaon(202),Kokrajhar(459)
Bongaigaon(202),Chirang(234)
Botad(203),Rajkot(638)
Botad(203),Ahmedabad(104)
Botad(203),Amreli(119)
Botad(203),Surendranagar(740)
Botad(203),Bhavnagar(186)
Boudh(204),Angul(125)
Boudh(204),Kandhamal(418)
Boudh(204),Nayagarh(571)
Boudh(204),Balangir(145)
Boudh(204),Subarnapur(733)
Budaun(205),Kasganj(436)
Budaun(205),Sambhal(673)
Budaun(205),Moradabad(537)
Budaun(205),Bareilly(163)
Budaun(205),Rampur(646)
Budaun(205),Aligarh(110)
Budaun(205),Shahjahanpur(689)
Budaun(205),Farrukhabad(302)
Budgam(206),Punch(621)
Budgam(206),Baramulla(161)
Budgam(206),Shopiyan(699)
Budgam(206),Pulwama(620)
Budgam(206),Kulgam(476)
Budgam(206),Srinagar(732)
Budgam(206),BAGALKOTE(138)
Budgam(206),Kolhapur(462)
Budgam(206),Sindhudurg(707)
Budgam(206),UTTARA KANNADA(770)
Budgam(206),Bijapur(193)
Budgam(206),Gadag(309)
Budgam(206),Gadag(309)
Budgam(206),Dharwad(271)
Budgam(206),North Goa(580)
Budgam(206),Sangli(675)
Bulandshahr(207),Gautam Buddha Nagar(319)
Bulandshahr(207),Sambhal(673)
Bulandshahr(207),Hapur(345)
Bulandshahr(207),Aligarh(110)
Bulandshahr(207),Amroha(121)
Buldhana(208),Burhanpur(210)
Buldhana(208),Jalna(375)
Buldhana(208),Akola(108)
Buldhana(208),Washim(806)
Buldhana(208),Jalgaon(374)
Buldhana(208),Amravati(118)
Buldhana(208),Parbhani(597)
Bundi(209),Chittorgarh(238)
Bundi(209),Bhilwara(187)
Bundi(209),Kota(471)
Bundi(209),Sawai Madhopur(682)
Bundi(209),Tonk(766)
Burhanpur(210),Khargone(446)
Burhanpur(210),Khandwa(445)
Burhanpur(210),Jalgaon(374)
Burhanpur(210),Buldhana(208)
Burhanpur(210),Amravati(118)
Buxar(211),Ghazipur(322)
Buxar(211),Bhojpur(190)
Buxar(211),Kaimur(405)
Buxar(211),Ballia(148)
Buxar(211),Rohtas(658)
Cachar(213),East Jaintia 
 Hills(290)
Cachar(213),Kolasib(461)
Cachar(213),Pherzawl(610)
Cachar(213),Karimganj(431)
Cachar(213),Tamenglong(743)
Cachar(213),Dima Hasao(278)
Cachar(213),Jiribam(396)
Cachar(213),Aizawl(106)
Cachar(213),Hailakandi(341)
Chamarajanagara(214),Mysuru(548)
Chamarajanagara(214),Krishnagiri(475)
Chamarajanagara(214),Erode(297)
Chamarajanagara(214),Ramanagara(642)
Chamarajanagara(214),Wayanad(807)
Chamarajanagara(214),Nilgiris(573)
Chamarajanagara(214),MANDYA(502)
Chamarajanagara(214),Salem(669)
Chamarajanagara(214),Dharmapuri(270)
Chamba(215),Lahaul and Spiti(483)
Chamba(215),Kangra(420)
Chamba(215),Kishtwar(455)
Chamba(215),Pathankot(602)
Chamba(215),Doda(283)
Chamba(215),Kathua(437)
Chamoli(216),Uttarkashi(789)
Chamoli(216),Bageshwar(140)
Chamoli(216),Almora(113)
Chamoli(216),Pauri Garhwal(605)
Chamoli(216),Pithoragarh(612)
Chamoli(216),Rudraprayag(659)
Champawat(217),Udham Singh 
 Nagar(773)
Champawat(217),Nainital(556)
Champawat(217),Pithoragarh(612)
Champawat(217),Almora(113)
Champhai(218),Serchhip(686)
Champhai(218),Aizawl(106)
Champhai(218),Pherzawl(610)
Chandauli(219),Varanasi(793)
Chandauli(219),Ghazipur(322)
Chandauli(219),Sonbhadra(720)
Chandauli(219),Kaimur(405)
Chandauli(219),Mirzapur(533)
Chandel(220),Churachandpur(239)
Chandel(220),Churachandpur(239)
Chandel(220),Kakching(407)
Chandigarh(221),Panchkula(592)
Chandigarh(221),S.A.S. Nagar(661)
Chandrapur(222),Wardha(805)
Chandrapur(222),Bhandara(183)
Chandrapur(222),Gadchiroli(310)
Chandrapur(222),Komaram Bheem(465)
Chandrapur(222),Yavatmal(824)
Chandrapur(222),Nagpur(555)
Chandrapur(222),Adilabad(101)
Changlang(223),Tirap(760)
Changlang(223),Anjaw(126)
Changlang(223),Namsai(561)
Changlang(223),Lohit(494)
Changlang(223),Tinsukia(759)
Charaideo(224),Mon(536)
Charaideo(224),Dibrugarh(277)
Charaideo(224),Longding(495)
Charaideo(224),Sivasagar(716)
Charkhi Dadri(225),Mahendragarh(511)
Charkhi Dadri(225),Rohtak(657)
Charkhi Dadri(225),Jhajjar(389)
Charkhi Dadri(225),Bhiwani(189)
Chatra(226),Palamu(588)
Chatra(226),Gaya(320)
Chatra(226),Latehar(488)
Chatra(226),Ranchi(647)
Chatra(226),Hazaribagh(352)
Chennai(228),Kancheepuram(417)
Chennai(228),Thiruvallur(752)
Chhatarpur(229),Mahoba(513)
Chhatarpur(229),Damoh(252)
Chhatarpur(229),Jhansi(391)
Chhatarpur(229),Lalitpur(487)
Chhatarpur(229),Tikamgarh(758)
Chhatarpur(229),Sagar(664)
Chhatarpur(229),Banda(155)
Chhatarpur(229),Panna(595)
Chhindwara(230),Hoshangabad(358)
Chhindwara(230),Narsinghpur(567)
Chhindwara(230),Seoni(685)
Chhindwara(230),Betul(178)
Chhindwara(230),Amravati(118)
Chhindwara(230),Nagpur(555)
Chhota Udaipur(231),Vadodara(790)
Chhota Udaipur(231),Dahod(247)
Chhota Udaipur(231),Narmada(566)
Chhota Udaipur(231),Panchmahal(593)
Chhota Udaipur(231),Alirajpur(112)
Chhota Udaipur(231),Nandurbar(563)
Chikkaballapura(232),Kolar(460)
Chikkaballapura(232),Chittoor(237)
Chikkaballapura(232),Tumakuru(768)
Chikkaballapura(232),Bengaluru Rural(175)
Chikkaballapura(232),Anantapur(123)
Chikkamagaluru(233),Shivamogga(697)
Chikkamagaluru(233),Tumakuru(768)
Chikkamagaluru(233),UDUPI(769)
Chikkamagaluru(233),Davanagere(259)
Chikkamagaluru(233),Dakshina Kannada(250)
Chikkamagaluru(233),HASSAN(339)
Chikkamagaluru(233),Chitradurga(235)
Chirang(234),Bongaigaon(202)
Chirang(234),Baksa(143)
Chirang(234),Barpeta(167)
Chirang(234),Kokrajhar(459)
Chitradurga(235),Ballari(147)
Chitradurga(235),Chikkamagaluru(233)
Chitradurga(235),Tumakuru(768)
Chitradurga(235),Davanagere(259)
Chitradurga(235),Anantapur(123)
Chitrakoot(236),Prayagraj(617)
Chitrakoot(236),Satna(681)
Chitrakoot(236),Banda(155)
Chitrakoot(236),Kaushambi(440)
Chitrakoot(236),Rewa(654)
Chitrakoot(236),Fatehpur(305)
Chittoor(237),Y.S.R. Kadapa(819)
Chittoor(237),Krishnagiri(475)
Chittoor(237),Kolar(460)
Chittoor(237),S.P.S. Nellore(662)
Chittoor(237),Vellore(794)
Chittoor(237),Chikkaballapura(232)
Chittoor(237),Anantapur(123)
