districtid,timeid,statemean,statestdev
673,22,64.14,91.70
673,23,70.27,100.86
673,24,75.78,98.01
674,1,0.06,0.25
674,2,0.16,0.37
674,3,0.41,0.50
674,4,0.66,0.48
674,5,0.44,0.50
674,6,0.41,0.50
674,7,0.53,2.66
674,8,0.97,5.30
674,9,1.41,7.77
674,10,1.44,7.42
674,11,1.91,7.21
674,12,7.09,26.68
674,13,7.38,31.46
674,14,18.09,80.76
674,15,34.78,156.40
674,16,58.78,276.73
674,17,38.34,130.07
674,18,38.28,116.22
674,19,48.00,114.44
674,20,61.94,107.37
674,21,68.28,85.78
674,22,55.69,72.78
674,23,75.06,82.93
674,24,84.66,79.13
675,1,0.20,0.41
675,2,0.31,0.47
675,3,0.51,0.51
675,4,0.51,0.51
675,5,0.54,0.51
675,6,23.40,102.02
675,7,23.14,92.43
675,8,33.86,124.81
675,9,46.37,158.76
675,10,76.26,274.05
675,11,83.97,265.57
675,12,78.29,232.96
675,13,99.34,274.90
675,14,111.11,287.60
675,15,184.06,471.05
675,16,200.80,472.77
675,17,231.74,553.84
675,18,236.26,549.54
675,19,262.11,592.22
675,20,266.29,510.82
675,21,358.66,560.21
675,22,359.29,581.27
675,23,402.54,600.84
675,24,448.63,714.87
676,1,0.14,0.36
676,2,0.29,0.46
676,3,0.43,0.51
676,4,0.67,0.48
676,5,0.43,0.51
676,6,0.38,0.50
676,7,7.95,13.38
676,8,7.52,9.52
676,9,2.05,2.97
676,10,1.19,1.63
676,11,2.52,2.64
676,12,1.76,1.64
676,13,4.52,6.07
676,14,6.29,10.44
676,15,5.43,5.74
676,16,7.76,15.36
676,17,11.29,19.78
676,18,15.71,22.09
676,19,21.62,31.45
676,20,43.19,46.69
676,21,46.00,49.34
676,22,46.19,47.83
676,23,60.43,81.49
676,24,67.57,62.19
677,1,0.07,0.25
677,2,0.12,0.33
677,3,0.34,0.48
677,4,0.46,0.50
677,5,0.46,0.58
677,6,0.53,0.60
677,7,2.55,5.13
677,8,2.84,5.75
677,9,3.45,4.48
677,10,5.86,8.20
677,11,4.73,6.59
677,12,5.85,5.96
677,13,8.11,10.05
677,14,7.84,10.77
677,15,8.96,16.91
677,16,10.47,16.83
677,17,19.22,32.18
677,18,27.00,35.11
677,19,39.46,58.22
677,20,48.38,57.98
677,21,62.39,80.56
677,22,63.72,91.79
677,23,70.08,100.95
677,24,75.84,97.98
678,1,0.00,0.00
678,2,0.00,0.00
678,3,0.09,0.29
678,4,0.17,0.39
678,5,0.22,0.42
678,6,0.35,0.49
678,7,0.26,0.54
678,8,1.43,4.23
678,9,0.57,0.90
678,10,3.09,4.28
678,11,3.04,4.34
678,12,4.22,7.98
678,13,6.96,10.43
678,14,3.35,6.34
678,15,2.22,2.19
678,16,3.09,3.04
678,17,6.17,5.47
678,18,11.91,14.57
678,19,11.65,26.02
678,20,33.09,40.43
678,21,39.48,82.22
678,22,23.30,24.54
678,23,31.52,39.62
678,24,54.17,63.45
679,1,0.00,0.00
679,2,0.14,0.35
679,3,0.19,0.40
679,4,0.08,0.28
679,5,0.16,0.37
679,6,0.43,0.50
679,7,0.70,0.46
679,8,0.81,0.40
679,9,0.97,0.16
679,10,1.05,0.91
679,11,1.00,0.00
679,12,1.00,0.00
679,13,1.00,0.00
679,14,0.97,0.16
679,15,1.00,0.00
679,16,10.19,12.08
679,17,19.03,25.57
679,18,43.73,56.92
679,19,74.86,97.39
679,20,93.92,100.59
679,21,104.89,86.27
679,22,92.86,83.13
679,23,58.81,46.68
679,24,54.78,52.99
680,1,0.20,0.41
680,2,0.31,0.47
680,3,0.51,0.51
680,4,0.51,0.51
680,5,0.51,0.51
680,6,23.14,102.07
680,7,23.06,92.45
680,8,33.77,124.83
680,9,46.26,158.79
680,10,75.77,274.16
680,11,83.31,265.73
680,12,77.43,233.17
680,13,99.34,274.90
680,14,110.97,287.65
680,15,183.43,471.28
680,16,200.49,472.88
680,17,231.17,554.04
680,18,235.57,549.75
680,19,260.57,592.66
680,20,268.31,510.70
680,21,360.49,559.74
680,22,357.60,581.25
680,23,402.34,600.84
680,24,444.80,713.75
681,1,0.02,0.14
681,2,0.12,0.33
681,3,0.12,0.33
681,4,0.39,0.49
681,5,0.39,0.53
681,6,0.31,0.68
681,7,2.35,5.51
681,8,2.63,8.12
681,9,4.59,12.18
681,10,4.92,12.89
681,11,5.63,13.83
681,12,5.25,9.16
681,13,4.35,11.65
681,14,3.59,6.62
681,15,3.86,7.50
681,16,6.88,13.54
681,17,10.96,21.76
681,18,13.73,25.32
681,19,14.12,28.30
681,20,16.92,31.39
681,21,17.88,31.86
681,22,20.90,32.59
681,23,24.02,38.33
681,24,27.94,45.37
682,1,0.09,0.30
682,2,0.31,0.47
682,3,0.50,0.51
682,4,0.59,0.50
682,5,0.50,0.51
682,6,0.62,0.49
682,7,2.09,5.81
682,8,2.53,5.55
682,9,2.44,2.47
682,10,4.03,5.10
682,11,7.53,10.27
682,12,7.84,14.66
682,13,8.47,14.77
682,14,9.19,12.59
682,15,5.94,9.93
682,16,10.88,12.77
682,17,12.94,23.25
682,18,19.22,28.02
682,19,32.91,70.10
682,20,30.53,36.67
682,21,33.44,45.69
682,22,24.00,26.14
682,23,29.53,27.13
682,24,27.28,36.20
683,1,0.02,0.14
683,2,0.12,0.33
683,3,0.12,0.33
683,4,0.39,0.49
683,5,0.39,0.53
683,6,0.31,0.68
683,7,2.35,5.51
683,8,2.63,8.12
683,9,4.59,12.18
683,10,4.96,12.88
683,11,5.63,13.83
683,12,5.20,9.18
683,13,4.35,11.65
683,14,3.61,6.61
683,15,3.88,7.50
683,16,6.82,13.55
683,17,10.94,21.77
683,18,13.63,25.35
683,19,13.75,28.29
683,20,16.61,31.46
683,21,17.86,31.86
683,22,20.61,32.68
683,23,24.04,38.33
683,24,28.04,45.34
684,1,0.00,0.00
684,2,0.00,0.00
684,3,0.07,0.26
684,4,0.00,0.00
684,5,0.00,0.00
684,6,0.00,0.00
684,7,0.00,0.00
684,8,0.00,0.00
684,9,0.20,0.41
684,10,0.13,0.35
684,11,0.20,0.41
684,12,2.27,3.75
684,13,5.93,16.21
684,14,7.40,9.29
684,15,5.60,13.93
684,16,3.93,7.16
684,17,5.60,7.32
684,18,6.87,15.83
684,19,2.47,3.80
684,20,12.93,24.57
684,21,13.07,23.55
684,22,13.60,33.06
684,23,6.00,8.43
684,24,8.27,16.68
685,1,0.02,0.14
685,2,0.12,0.33
685,3,0.12,0.33
685,4,0.39,0.49
685,5,0.39,0.53
685,6,0.31,0.68
685,7,2.35,5.51
685,8,2.65,8.11
685,9,4.59,12.18
685,10,4.94,12.88
685,11,5.65,13.82
685,12,5.27,9.15
685,13,4.35,11.65
685,14,3.59,6.62
685,15,3.84,7.51
685,16,6.90,13.53
685,17,10.98,21.75
685,18,13.75,25.31
685,19,14.18,28.27
685,20,16.94,31.38
685,21,17.92,31.85
685,22,20.82,32.63
685,23,24.22,38.24
685,24,28.16,45.29
686,1,0.00,0.00
686,2,0.12,0.35
686,3,0.00,0.00
686,4,0.00,0.00
686,5,0.00,0.00
686,6,0.00,0.00
686,7,0.00,0.00
686,8,0.00,0.00
686,9,0.00,0.00
686,10,0.00,0.00
686,11,0.00,0.00
686,12,0.50,0.76
686,13,4.62,5.50
686,14,2.38,1.77
686,15,0.62,0.52
686,16,0.75,0.71
686,17,1.00,1.31
686,18,2.75,3.01
686,19,4.50,9.71
686,20,0.62,1.06
686,21,1.38,1.41
686,22,7.25,11.93
686,23,2.00,2.27
686,24,4.00,8.96
687,1,0.02,0.14
687,2,0.12,0.33
687,3,0.12,0.33
687,4,0.39,0.49
687,5,0.39,0.53
687,6,0.31,0.68
687,7,2.33,5.52
687,8,2.65,8.11
687,9,4.61,12.18
687,10,4.94,12.88
687,11,5.59,13.84
687,12,5.25,9.16
687,13,4.33,11.65
687,14,3.59,6.62
687,15,3.88,7.50
687,16,6.88,13.54
687,17,10.92,21.78
687,18,13.55,25.37
687,19,14.20,28.26
687,20,16.92,31.39
687,21,18.14,31.77
687,22,20.78,32.64
687,23,23.76,38.37
687,24,27.67,45.40
688,1,0.10,0.30
688,2,0.24,0.44
688,3,0.43,0.51
688,4,0.71,0.46
688,5,0.48,0.51
688,6,0.38,0.50
688,7,7.95,13.38
688,8,6.71,9.30
688,9,2.05,2.97
688,10,1.19,1.63
688,11,2.57,2.62
688,12,1.76,1.64
688,13,4.43,6.08
688,14,6.90,10.49
688,15,6.14,6.21
688,16,8.48,15.38
688,17,11.33,19.77
688,18,16.67,21.95
688,19,23.29,31.34
688,20,44.81,45.81
688,21,47.33,48.52
688,22,48.48,47.15
688,23,62.05,80.83
688,24,68.71,61.62
689,1,0.07,0.25
689,2,0.12,0.33
689,3,0.32,0.47
689,4,0.46,0.50
689,5,0.47,0.58
689,6,0.54,0.60
689,7,2.57,5.12
689,8,2.89,5.74
689,9,3.43,4.49
689,10,5.93,8.20
689,11,4.73,6.59
689,12,5.82,5.98
689,13,8.07,10.07
689,14,7.99,10.75
689,15,8.97,16.91
689,16,10.68,16.79
689,17,19.43,32.17
689,18,26.61,35.09
689,19,39.76,58.23
689,20,47.03,57.52
689,21,61.91,80.56
689,22,63.14,91.68
689,23,69.47,101.05
689,24,73.55,97.25
690,1,0.02,0.14
690,2,0.12,0.33
690,3,0.12,0.33
690,4,0.37,0.49
690,5,0.37,0.53
690,6,0.31,0.68
690,7,2.33,5.52
690,8,2.63,8.12
690,9,4.61,12.18
690,10,4.94,12.88
690,11,5.65,13.82
690,12,4.88,8.93
690,13,4.25,11.66
690,14,3.59,6.62
690,15,3.86,7.50
690,16,6.86,13.54
690,17,10.84,21.79
690,18,13.65,25.35
690,19,14.12,28.30
690,20,16.94,31.38
690,21,18.14,31.77
690,22,20.71,32.67
690,23,24.12,38.29
690,24,28.20,45.27
691,1,0.07,0.25
691,2,0.11,0.31
691,3,0.32,0.47
691,4,0.45,0.50
691,5,0.46,0.58
691,6,0.53,0.60
691,7,2.57,5.12
691,8,2.86,5.75
691,9,3.43,4.49
691,10,5.95,8.19
691,11,4.73,6.59
691,12,5.82,5.98
691,13,8.09,10.06
691,14,7.82,10.77
691,15,8.96,16.91
691,16,10.55,16.84
691,17,19.50,32.14
691,18,26.91,35.14
691,19,40.04,58.14
691,20,48.51,57.89
691,21,62.81,80.37
691,22,64.24,91.65
691,23,70.35,100.81
691,24,75.47,98.14
692,1,0.00,0.00
692,2,0.14,0.35
692,3,0.22,0.42
692,4,0.08,0.28
692,5,0.16,0.37
692,6,0.46,0.51
692,7,0.70,0.46
692,8,0.81,0.40
692,9,0.97,0.16
692,10,0.97,0.76
692,11,1.00,0.00
692,12,1.00,0.00
692,13,1.00,0.00
692,14,0.97,0.16
692,15,1.00,0.00
692,16,10.81,12.18
692,17,19.62,25.49
692,18,45.30,56.99
692,19,74.65,97.48
692,20,94.27,100.39
692,21,105.49,86.23
692,22,93.78,83.02
692,23,59.86,46.29
692,24,55.78,52.72
693,1,0.00,0.00
693,2,0.14,0.35
693,3,0.22,0.42
693,4,0.08,0.28
693,5,0.16,0.37
693,6,0.46,0.51
693,7,0.73,0.45
693,8,0.81,0.40
693,9,0.97,0.16
693,10,1.05,0.91
693,11,1.00,0.00
693,12,1.00,0.00
693,13,1.00,0.00
693,14,0.97,0.16
693,15,1.00,0.00
693,16,10.76,12.22
693,17,19.70,25.44
693,18,45.65,56.77
693,19,75.38,97.11
693,20,94.62,100.15
693,21,107.54,84.86
693,22,95.24,82.01
693,23,60.14,46.04
693,24,56.08,52.50
694,1,0.02,0.14
694,2,0.12,0.33
694,3,0.12,0.33
694,4,0.37,0.49
694,5,0.37,0.53
694,6,0.31,0.68
694,7,2.35,5.51
694,8,2.65,8.11
694,9,4.61,12.18
694,10,4.94,12.88
694,11,5.61,13.83
694,12,5.20,9.18
694,13,4.33,11.65
694,14,3.59,6.62
694,15,3.86,7.50
694,16,6.88,13.54
694,17,10.96,21.76
694,18,13.59,25.36
694,19,14.14,28.29
694,20,16.86,31.42
694,21,18.08,31.80
694,22,20.67,32.67
694,23,24.00,38.34
694,24,28.06,45.33
695,1,0.00,0.00
695,2,0.00,0.00
695,3,0.05,0.21
695,4,0.00,0.00
695,5,0.00,0.00
695,6,0.00,0.00
695,7,0.00,0.00
695,8,0.00,0.00
695,9,0.00,0.00
695,10,0.00,0.00
695,11,0.09,0.29
695,12,0.32,0.48
695,13,0.77,1.57
695,14,1.59,3.40
695,15,0.73,1.39
695,16,1.09,2.18
695,17,0.86,1.58
695,18,1.77,2.43
695,19,2.27,2.81
695,20,4.77,8.23
695,21,3.09,4.77
695,22,2.64,3.72
695,23,5.91,7.99
695,24,5.50,6.02
696,1,0.09,0.30
696,2,0.00,0.00
696,3,0.27,0.47
696,4,0.36,0.50
696,5,0.27,0.47
696,6,0.00,0.00
696,7,0.00,0.00
696,8,0.45,0.52
696,9,0.91,1.04
696,10,2.09,2.12
696,11,2.18,2.23
696,12,2.09,1.97
696,13,1.64,1.69
696,14,2.36,3.07
696,15,3.00,3.16
696,16,2.00,1.73
696,17,1.64,1.21
696,18,3.64,4.63
696,19,4.27,4.73
696,20,5.18,3.71
696,21,10.36,13.08
696,22,8.82,7.24
696,23,10.36,15.75
696,24,12.36,15.44
697,1,0.03,0.16
697,2,0.07,0.27
697,3,0.28,0.45
697,4,0.30,0.46
697,5,0.38,0.49
697,6,0.33,0.47
697,7,0.35,0.48
697,8,0.40,0.50
697,9,0.50,0.51
697,10,0.68,0.47
697,11,0.68,0.47
697,12,0.65,0.48
697,13,0.70,0.46
697,14,0.68,0.47
697,15,0.72,0.45
697,16,0.72,0.45
697,17,0.72,0.45
697,18,0.72,0.51
697,19,125.75,320.82
697,20,126.33,291.84
697,21,177.62,421.66
697,22,217.12,556.16
697,23,184.05,468.24
697,24,199.78,467.83
698,1,0.02,0.14
698,2,0.10,0.30
698,3,0.12,0.33
698,4,0.39,0.49
698,5,0.39,0.53
698,6,0.31,0.68
698,7,2.35,5.51
698,8,2.63,8.12
698,9,4.61,12.18
698,10,4.94,12.88
698,11,5.61,13.83
698,12,5.25,9.16
698,13,4.33,11.65
698,14,3.59,6.62
698,15,3.86,7.50
698,16,6.82,13.55
698,17,10.35,21.57
698,18,13.63,25.35
698,19,14.12,28.30
698,20,16.65,31.46
698,21,18.06,31.81
698,22,20.65,32.68
698,23,23.88,38.36
698,24,27.35,45.31
699,1,0.11,0.32
699,2,0.21,0.42
699,3,0.32,0.48
699,4,0.63,0.50
699,5,0.58,0.51
699,6,0.53,0.51
699,7,2.05,3.60
699,8,1.79,3.36
699,9,6.26,11.06
699,10,5.05,8.10
699,11,9.21,10.20
699,12,5.26,4.08
699,13,7.11,9.77
699,14,7.53,7.76
699,15,9.95,15.05
699,16,10.58,13.87
699,17,15.11,17.38
699,18,37.16,57.79
699,19,26.95,34.90
699,20,31.42,67.94
699,21,25.11,40.29
699,22,27.42,30.78
699,23,32.21,46.39
699,24,28.47,34.01
700,1,0.07,0.25
700,2,0.12,0.33
700,3,0.34,0.48
700,4,0.46,0.50
700,5,0.47,0.58
700,6,0.53,0.60
700,7,2.55,5.13
700,8,2.88,5.74
700,9,3.42,4.49
700,10,5.96,8.18
700,11,4.74,6.58
700,12,5.82,5.98
700,13,8.11,10.05
700,14,7.99,10.75
700,15,9.03,16.89
700,16,10.66,16.80
700,17,19.49,32.15
700,18,27.15,35.03
700,19,40.15,58.07
700,20,48.55,57.86
700,21,62.82,80.36
700,22,63.97,91.75
700,23,70.31,100.84
700,24,75.95,97.92
701,1,0.00,0.00
701,2,0.00,0.00
701,3,0.05,0.21
701,4,0.00,0.00
701,5,0.00,0.00
701,6,0.00,0.00
701,7,0.00,0.00
701,8,0.00,0.00
701,9,0.00,0.00
701,10,0.00,0.00
701,11,0.09,0.29
701,12,0.32,0.48
701,13,0.77,1.57
701,14,1.59,3.40
701,15,0.73,1.39
701,16,1.09,2.18
701,17,0.86,1.58
701,18,1.73,2.45
701,19,2.23,2.84
701,20,4.82,8.22
701,21,3.09,4.77
701,22,2.64,3.72
701,23,5.91,7.99
701,24,5.50,6.02
702,1,0.07,0.25
702,2,0.12,0.33
702,3,0.34,0.48
702,4,0.46,0.50
702,5,0.47,0.58
702,6,0.54,0.60
702,7,2.54,5.13
702,8,2.89,5.74
702,9,3.43,4.49
702,10,5.95,8.19
702,11,4.70,6.60
702,12,5.85,5.96
702,13,8.08,10.07
702,14,7.97,10.76
702,15,9.01,16.90
702,16,10.65,16.81
702,17,19.51,32.13
702,18,27.09,35.07
702,19,39.95,58.18
702,20,48.38,57.98
702,21,62.03,80.58
702,22,63.74,91.79
702,23,70.05,100.96
702,24,75.73,98.04
703,1,0.06,0.25
703,2,0.16,0.37
703,3,0.41,0.50
703,4,0.69,0.47
703,5,0.44,0.50
703,6,0.41,0.50
703,7,0.53,2.66
703,8,0.97,5.30
703,9,1.47,7.77
703,10,1.44,7.42
703,11,2.00,7.20
703,12,7.12,26.67
703,13,8.09,31.57
703,14,18.09,80.76
703,15,35.06,156.35
703,16,58.88,276.71
703,17,38.47,130.04
703,18,40.28,116.48
703,19,49.75,114.19
703,20,64.59,107.25
703,21,69.19,85.88
703,22,56.34,72.91
703,23,74.44,82.87
703,24,82.97,79.46
704,1,0.02,0.14
704,2,0.12,0.33
704,3,0.12,0.33
704,4,0.39,0.49
704,5,0.39,0.53
704,6,0.31,0.68
704,7,2.35,5.51
704,8,2.65,8.11
704,9,4.55,12.19
704,10,4.90,12.89
704,11,5.61,13.83
704,12,5.22,9.18
704,13,4.35,11.65
704,14,3.61,6.61
704,15,3.88,7.50
704,16,6.90,13.53
704,17,10.98,21.75
704,18,13.75,25.31
704,19,14.18,28.27
704,20,16.82,31.43
704,21,17.94,31.85
704,22,20.16,32.55
704,23,24.18,38.26
704,24,28.10,45.32
705,1,0.09,0.30
705,2,0.28,0.46
705,3,0.50,0.51
705,4,0.59,0.50
705,5,0.47,0.51
705,6,0.62,0.49
705,7,2.06,5.81
705,8,2.53,5.55
705,9,2.44,2.47
705,10,4.00,5.12
705,11,7.09,10.24
705,12,7.91,14.68
705,13,8.00,14.76
705,14,9.22,12.58
705,15,5.91,9.94
705,16,10.41,12.85
705,17,12.72,23.33
705,18,19.09,28.09
705,19,32.72,70.17
705,20,29.91,36.90
705,21,33.44,45.69
705,22,22.53,25.89
705,23,29.28,27.28
705,24,27.25,36.22
706,1,0.00,0.00
706,2,0.00,0.00
706,3,0.09,0.29
706,4,0.17,0.39
706,5,0.17,0.39
706,6,0.30,0.47
706,7,0.26,0.54
706,8,1.43,4.23
706,9,0.57,0.90
706,10,3.00,4.29
706,11,2.87,4.38
706,12,2.78,4.65
706,13,6.96,10.43
706,14,2.61,5.63
706,15,2.61,2.86
706,16,3.04,3.05
706,17,6.30,5.37
706,18,11.87,14.60
706,19,12.78,26.10
706,20,33.52,40.37
706,21,40.17,82.06
706,22,23.43,24.47
706,23,32.43,39.36
706,24,55.83,62.88
707,1,0.20,0.41
707,2,0.31,0.47
707,3,0.54,0.51
707,4,0.54,0.51
707,5,0.54,0.51
707,6,23.40,102.02
707,7,23.14,92.43
707,8,33.86,124.81
707,9,46.31,158.77
707,10,76.34,274.02
707,11,83.86,265.60
707,12,78.31,232.95
707,13,99.69,274.78
707,14,111.29,287.53
707,15,184.29,470.96
707,16,201.83,472.37
707,17,232.46,553.55
707,18,237.83,548.93
707,19,263.71,591.61
707,20,273.94,508.81
707,21,365.46,557.34
707,22,368.71,578.04
707,23,409.60,599.13
707,24,464.43,711.45
708,1,0.02,0.14
708,2,0.12,0.33
708,3,0.12,0.33
708,4,0.39,0.49
708,5,0.39,0.53
708,6,0.31,0.68
708,7,2.35,5.51
708,8,2.65,8.11
708,9,4.61,12.18
708,10,4.84,12.90
708,11,5.57,13.84
708,12,5.25,9.16
708,13,4.35,11.65
708,14,3.59,6.62
708,15,3.88,7.50
708,16,6.90,13.53
708,17,10.98,21.75
708,18,13.69,25.33
708,19,14.12,28.30
708,20,16.94,31.38
708,21,17.53,31.80
708,22,20.82,32.63
708,23,24.18,38.26
708,24,28.16,45.29
709,1,0.00,0.00
709,2,0.00,0.00
709,3,0.00,0.00
709,4,0.29,0.49
709,5,0.00,0.00
709,6,0.00,0.00
709,7,0.43,0.79
709,8,0.14,0.38
709,9,1.57,2.94
709,10,2.43,1.90
709,11,3.00,2.89
709,12,4.57,4.86
709,13,2.14,1.95
709,14,4.86,6.39
709,15,5.43,6.24
709,16,4.71,5.15
709,17,2.14,1.77
709,18,33.29,36.28
709,19,11.14,11.39
709,20,33.29,33.28
709,21,18.43,21.35
709,22,23.57,29.44
709,23,38.71,47.71
709,24,54.57,56.77
710,1,0.09,0.30
710,2,0.00,0.00
710,3,0.27,0.47
710,4,0.27,0.47
710,5,0.27,0.47
710,6,0.00,0.00
710,7,0.00,0.00
710,8,0.55,0.52
710,9,0.73,1.01
710,10,2.18,2.04
710,11,2.36,2.11
710,12,1.55,1.13
710,13,1.91,1.81
710,14,2.27,3.10
710,15,3.09,3.11
710,16,2.45,2.07
710,17,1.82,1.25
710,18,3.36,4.63
710,19,3.45,4.41
710,20,4.64,3.53
710,21,8.27,12.51
710,22,9.64,7.15
710,23,10.45,15.69
710,24,8.82,8.68
711,1,0.09,0.30
711,2,0.31,0.47
711,3,0.50,0.51
711,4,0.59,0.50
711,5,0.50,0.51
711,6,0.66,0.48
711,7,2.09,5.81
711,8,2.53,5.55
711,9,2.22,2.27
711,10,3.94,5.13
711,11,7.25,10.32
711,12,8.19,14.69
711,13,8.09,14.80
711,14,9.12,12.61
711,15,5.72,9.96
711,16,10.66,12.88
711,17,12.41,23.32
711,18,19.19,28.04
711,19,32.94,70.09
711,20,30.44,36.73
711,21,33.97,45.50
711,22,23.97,26.17
711,23,29.38,27.23
711,24,27.00,36.35
712,1,0.24,0.44
712,2,0.24,0.44
712,3,0.52,0.51
712,4,0.62,0.50
712,5,0.48,0.51
712,6,0.38,0.50
712,7,1.24,2.34
712,8,2.19,3.47
712,9,2.33,2.92
712,10,2.67,3.44
712,11,12.14,34.00
712,12,10.86,13.30
712,13,13.95,30.17
712,14,19.24,27.62
712,15,23.33,43.00
712,16,24.24,41.27
712,17,23.48,28.33
712,18,35.67,37.40
712,19,38.67,48.79
712,20,39.86,43.76
712,21,44.29,41.30
712,22,38.14,31.90
712,23,54.52,37.96
712,24,65.24,46.16
713,1,0.00,0.00
713,2,0.14,0.35
713,3,0.22,0.42
713,4,0.08,0.28
713,5,0.16,0.37
713,6,0.46,0.51
713,7,0.70,0.46
713,8,0.84,0.37
713,9,0.97,0.16
713,10,1.05,0.91
713,11,1.00,0.00
713,12,1.00,0.00
713,13,1.00,0.00
713,14,0.97,0.16
713,15,1.00,0.00
713,16,10.81,12.18
713,17,19.73,25.42
713,18,45.19,57.04
713,19,75.05,97.30
713,20,90.95,100.33
713,21,105.30,86.26
713,22,91.84,82.79
713,23,59.03,46.68
713,24,55.59,52.83
714,1,0.07,0.25
714,2,0.12,0.33
714,3,0.34,0.48
714,4,0.45,0.50
714,5,0.46,0.58
714,6,0.50,0.53
714,7,2.57,5.12
714,8,2.86,5.75
714,9,3.45,4.48
714,10,5.91,8.20
714,11,4.73,6.59
714,12,5.85,5.96
714,13,8.11,10.05
714,14,7.97,10.76
714,15,9.03,16.89
714,16,10.65,16.81
714,17,19.53,32.13
714,18,27.12,35.05
714,19,40.01,58.15
714,20,48.61,57.82
714,21,61.81,80.54
714,22,64.38,91.58
714,23,69.24,101.01
714,24,75.15,98.19
715,1,0.05,0.23
715,2,0.32,0.47
715,3,0.78,0.42
715,4,0.78,0.42
715,5,0.78,0.42
715,6,0.76,0.43
715,7,0.57,0.50
715,8,0.89,0.31
715,9,1.00,1.60
715,10,0.84,0.37
715,11,0.86,0.35
715,12,3.05,6.64
715,13,53.84,248.87
715,14,63.97,215.47
715,15,99.35,328.47
715,16,114.16,303.51
715,17,104.62,200.42
715,18,124.51,203.94
715,19,186.14,231.54
715,20,156.32,186.90
715,21,157.38,178.27
715,22,156.62,201.91
715,23,159.84,223.06
715,24,170.46,224.27
716,1,0.00,0.00
716,2,0.00,0.00
716,3,0.30,0.47
716,4,0.06,0.24
716,5,0.12,0.33
716,6,0.00,0.00
716,7,0.18,0.73
716,8,0.18,0.58
716,9,0.12,0.42
716,10,2.42,5.09
716,11,7.06,7.69
716,12,5.48,8.17
716,13,8.45,20.46
716,14,5.15,6.12
716,15,9.88,35.35
716,16,24.64,135.10
716,17,12.64,71.34
716,18,125.70,149.40
716,19,128.24,160.28
716,20,136.06,115.63
716,21,145.06,113.84
716,22,315.06,290.99
716,23,26.85,73.45
716,24,35.97,92.85
717,1,0.00,0.00
717,2,0.11,0.31
717,3,0.19,0.40
717,4,0.05,0.23
717,5,0.16,0.37
717,6,0.43,0.50
717,7,0.73,0.45
717,8,0.81,0.40
717,9,0.97,0.16
717,10,1.05,0.91
717,11,1.00,0.00
717,12,1.00,0.00
717,13,1.00,0.00
717,14,0.97,0.16
717,15,1.00,0.00
717,16,10.70,12.25
717,17,19.32,25.60
717,18,45.00,57.10
717,19,75.35,97.13
717,20,93.54,100.75
717,21,105.00,86.28
717,22,93.84,83.00
717,23,58.86,46.69
717,24,55.70,52.77
718,1,0.09,0.30
718,2,0.00,0.00
718,3,0.18,0.40
718,4,0.27,0.47
718,5,0.27,0.47
718,6,0.00,0.00
718,7,0.00,0.00
718,8,0.55,0.52
718,9,0.91,1.04
718,10,1.73,1.90
718,11,2.18,2.23
718,12,2.00,2.00
718,13,1.91,1.81
718,14,2.36,3.07
718,15,2.91,3.18
718,16,2.27,2.10
718,17,1.73,1.27
718,18,2.36,2.16
718,19,4.27,4.73
718,20,4.64,3.53
718,21,8.91,13.16
718,22,7.73,5.16
718,23,5.82,7.68
718,24,11.00,14.66
719,1,0.20,0.41
719,2,0.34,0.48
719,3,0.54,0.51
719,4,0.54,0.51
719,5,0.51,0.51
719,6,23.20,102.06
719,7,22.97,92.46
719,8,33.74,124.84
719,9,46.23,158.80
719,10,75.34,274.24
719,11,81.26,265.85
719,12,77.29,233.19
719,13,96.37,275.25
719,14,109.49,288.03
719,15,183.29,471.32
719,16,190.23,472.07
719,17,229.51,554.52
719,18,231.17,550.38
719,19,259.06,592.94
719,20,267.69,510.77
719,21,353.37,560.32
719,22,356.91,581.19
719,23,401.57,600.84
719,24,450.31,715.12
720,1,0.07,0.25
720,2,0.12,0.33
720,3,0.34,0.48
720,4,0.46,0.50
720,5,0.47,0.58
720,6,0.54,0.60
720,7,2.57,5.12
720,8,2.89,5.74
720,9,3.43,4.49
720,10,5.95,8.19
720,11,4.73,6.59
720,12,5.80,5.98
720,13,8.07,10.07
720,14,8.00,10.74
720,15,9.03,16.89
720,16,10.65,16.81
720,17,19.54,32.12
720,18,26.49,35.02
720,19,39.73,58.24
720,20,48.07,58.08
720,21,62.46,80.54
720,22,64.15,91.69
720,23,70.24,100.87
720,24,75.24,98.18
721,1,0.19,0.40
721,2,0.24,0.44
721,3,0.57,0.51
721,4,0.57,0.51
721,5,0.48,0.51
721,6,0.33,0.48
721,7,1.29,2.35
721,8,2.10,3.48
721,9,2.24,2.96
721,10,2.57,3.46
721,11,11.29,34.05
721,12,10.52,13.46
721,13,14.10,30.12
721,14,15.95,25.14
721,15,20.48,42.21
721,16,20.52,39.37
721,17,18.52,20.44
721,18,33.67,37.94
721,19,36.43,49.32
721,20,40.10,43.55
721,21,42.05,41.67
721,22,38.29,31.84
721,23,53.81,38.23
721,24,63.67,46.37
722,1,0.00,0.00
722,2,0.00,0.00
722,3,0.30,0.47
722,4,0.06,0.24
722,5,0.12,0.33
722,6,0.00,0.00
722,7,0.18,0.73
722,8,0.18,0.58
722,9,0.09,0.38
722,10,2.27,5.06
