districtid,timeid,statemean,statestdev
421,3,78.54,77.13
421,4,205.93,277.17
421,5,829.15,1036.98
421,6,1947.62,2613.75
421,7,395.32,547.58
422,1,11.07,26.97
422,2,13.36,17.65
422,3,46.57,37.08
422,4,209.50,116.98
422,5,1304.07,958.82
422,6,3540.21,2813.05
422,7,624.57,459.80
423,1,1.20,5.24
423,2,28.45,66.92
423,3,78.99,76.88
423,4,207.76,276.53
423,5,834.77,1034.63
423,6,1947.84,2613.66
423,7,393.69,548.29
424,1,1.19,5.24
424,2,25.64,63.51
424,3,77.09,76.60
424,4,197.68,268.53
424,5,785.26,973.75
424,6,1826.77,2448.55
424,7,371.43,520.47
425,1,3.03,6.64
425,2,59.14,142.84
425,3,535.49,2265.38
425,4,1808.84,7102.46
425,5,4072.84,6856.27
425,6,4782.57,6050.89
425,7,785.78,941.05
426,1,1.90,4.28
426,2,19.76,26.49
426,3,83.76,70.43
426,4,154.52,191.35
426,5,494.86,589.33
426,6,1754.95,1782.40
426,7,349.29,306.35
427,1,0.33,0.58
427,2,2.33,4.04
427,3,20.00,32.08
427,4,202.33,340.94
427,5,870.67,1377.14
427,6,3410.33,5253.77
427,7,689.67,1036.32
428,1,2.22,5.42
428,2,76.31,176.95
428,3,192.84,262.49
428,4,280.94,376.34
428,5,742.03,947.09
428,6,1229.38,1413.77
428,7,238.50,330.00
429,1,0.03,0.17
429,2,1.24,2.09
429,3,39.06,62.66
429,4,111.00,230.34
429,5,897.24,2342.42
429,6,1371.21,2517.34
429,7,188.91,640.55
430,1,8.00,0.00
430,2,4.00,0.00
430,3,26.00,0.00
430,4,230.00,0.00
430,5,340.00,0.00
430,6,820.00,0.00
430,7,254.00,0.00
431,1,0.03,0.17
431,2,1.21,2.10
431,3,38.03,62.89
431,4,110.12,230.58
431,5,894.82,2343.04
431,6,1363.70,2520.20
431,7,183.61,641.40
432,1,2.84,15.01
432,2,26.91,84.02
432,3,33.22,161.21
432,4,420.25,1954.24
432,5,1405.09,4582.41
432,6,1844.00,2256.72
432,7,397.84,351.21
433,1,1.38,2.54
433,2,13.81,17.76
433,3,80.24,162.72
433,4,580.86,1162.60
433,5,936.71,1220.73
433,6,1332.86,979.84
433,7,414.10,283.51
434,1,3.14,6.63
434,2,58.35,143.03
434,3,535.92,2265.28
434,4,1815.27,7100.94
434,5,4180.11,6827.49
434,6,4884.62,6018.62
434,7,794.54,937.11
435,1,5.43,6.63
435,2,13.29,17.40
435,3,48.14,39.79
435,4,214.14,116.79
435,5,1284.00,964.30
435,6,3448.14,2835.54
435,7,616.14,458.45
436,1,1.20,5.24
436,2,28.42,66.93
436,3,79.04,76.83
436,4,207.55,276.65
436,5,832.89,1035.67
436,6,1952.78,2611.13
436,7,394.93,547.78
437,1,2.74,6.33
437,2,29.37,35.97
437,3,92.58,87.57
437,4,257.53,213.56
437,5,661.68,826.96
437,6,892.47,1041.66
437,7,232.00,367.59
438,1,0.54,1.48
438,2,10.92,17.86
438,3,84.41,50.10
438,4,161.51,90.57
438,5,1088.05,1270.84
438,6,2212.16,1922.44
438,7,251.16,215.46
439,1,1.25,6.26
439,2,50.14,211.77
439,3,107.16,312.76
439,4,107.33,248.98
439,5,354.61,639.11
439,6,624.02,1043.11
439,7,154.24,250.08
440,1,1.20,5.24
440,2,28.43,66.92
440,3,78.62,77.10
440,4,207.84,276.48
440,5,834.07,1035.05
440,6,1950.66,2612.30
440,7,395.24,547.62
441,1,0.14,0.58
441,2,4.69,10.93
441,3,59.24,84.72
441,4,170.97,212.54
441,5,847.69,1691.96
441,6,2426.97,2545.93
441,7,562.62,725.26
442,1,0.14,0.58
442,2,4.72,10.91
442,3,61.41,84.60
442,4,172.28,212.33
442,5,834.52,1695.34
442,6,2430.93,2543.98
442,7,562.14,725.39
443,1,0.54,1.48
443,2,10.92,17.86
443,3,83.97,49.56
443,4,163.05,90.80
443,5,1086.76,1271.17
443,6,2275.51,1925.29
443,7,254.65,214.02
444,1,2.94,15.00
444,2,27.16,83.98
444,3,32.94,161.26
444,4,422.09,1953.88
444,5,1434.72,4579.12
444,6,1867.47,2267.65
444,7,397.38,350.78
445,1,1.25,6.26
445,2,49.24,211.89
445,3,103.37,312.85
445,4,106.22,249.26
445,5,350.92,639.88
445,6,624.59,1042.94
445,7,153.82,250.23
446,1,1.25,6.26
446,2,48.76,211.87
446,3,105.80,313.07
446,4,104.76,249.22
446,5,348.27,639.73
446,6,614.24,1043.45
446,7,150.65,250.25
447,1,2.06,4.64
447,2,126.88,520.13
447,3,362.09,1567.16
447,4,460.38,1568.25
447,5,833.71,1647.89
447,6,1016.26,1581.77
447,7,191.94,294.39
448,1,0.03,0.19
448,2,3.28,8.07
448,3,59.10,84.67
448,4,152.86,188.35
448,5,739.10,1623.36
448,6,2037.83,1644.27
448,7,442.38,353.55
449,1,0.00,0.00
449,2,0.43,0.79
449,3,42.71,60.67
449,4,146.29,167.92
449,5,468.29,307.59
449,6,872.57,833.74
449,7,383.86,412.53
450,1,0.04,0.21
450,2,4.74,16.55
450,3,22.61,27.15
450,4,79.65,82.70
450,5,381.30,437.18
450,6,1291.78,1391.33
450,7,346.39,583.85
451,1,0.09,0.30
451,2,3.00,4.98
451,3,26.45,35.47
451,4,55.82,57.62
451,5,143.09,156.66
451,6,319.64,208.88
451,7,80.00,61.78
452,1,0.00,0.00
452,2,0.00,0.00
452,3,4.78,9.22
452,4,40.44,52.30
452,5,136.78,182.66
452,6,249.33,427.11
452,7,19.78,33.68
453,1,0.54,1.48
453,2,10.92,17.86
453,3,86.32,50.69
453,4,164.24,90.28
453,5,1092.97,1269.09
453,6,2270.11,1928.23
453,7,250.95,215.48
454,1,0.03,0.17
454,2,1.24,2.09
454,3,39.30,62.52
454,4,112.00,229.91
454,5,905.67,2339.59
454,6,1380.70,2512.60
454,7,188.91,640.55
455,1,2.74,6.33
455,2,29.37,35.97
455,3,96.11,85.21
455,4,264.79,207.28
455,5,671.16,821.30
455,6,906.63,1032.26
455,7,234.63,366.66
456,1,0.93,3.01
456,2,11.10,22.77
456,3,66.28,84.30
456,4,299.07,690.18
456,5,2712.60,7958.28
456,6,5432.32,11615.38
456,7,1164.40,2463.82
457,1,0.04,0.21
457,2,4.70,16.57
457,3,21.09,27.11
457,4,74.70,82.52
457,5,366.74,442.46
457,6,1278.22,1396.39
457,7,344.30,584.40
458,1,0.00,0.00
458,2,0.00,0.00
458,3,3.00,8.28
458,4,37.56,53.65
458,5,97.22,167.14
458,6,166.11,386.18
458,7,10.33,23.48
459,1,0.03,0.17
459,2,1.24,2.09
459,3,37.79,62.85
459,4,110.91,230.37
459,5,898.09,2342.19
459,6,1378.52,2513.80
459,7,188.91,640.55
460,1,0.93,3.01
460,2,11.10,22.77
460,3,65.75,84.64
460,4,297.70,690.64
460,5,2691.75,7963.42
460,6,5404.27,11624.89
460,7,1159.03,2465.66
461,1,0.12,0.35
461,2,0.00,0.00
461,3,0.00,0.00
461,4,17.75,16.63
461,5,30.75,64.87
461,6,55.12,124.89
461,7,5.50,12.80
462,1,7.74,24.42
462,2,289.97,1179.09
462,3,1619.46,5683.43
462,4,3048.20,8012.82
462,5,6938.11,15169.78
462,6,10076.03,16204.84
462,7,2527.20,3731.46
463,1,0.59,1.33
463,2,0.00,0.00
463,3,141.55,233.91
463,4,417.77,541.82
463,5,1635.18,2676.06
463,6,3366.91,3757.24
463,7,569.86,647.23
464,1,12.64,27.11
464,2,17.07,23.10
464,3,52.29,41.84
464,4,206.36,115.40
464,5,1268.93,963.96
464,6,3512.43,2824.97
464,7,627.50,459.69
465,1,2.94,15.00
465,2,27.28,83.95
465,3,33.22,161.21
465,4,422.22,1953.85
465,5,1447.34,4575.73
465,6,1936.91,2251.40
465,7,417.03,350.45
466,1,0.04,0.19
466,2,1.15,5.20
466,3,16.89,17.90
466,4,87.33,93.35
466,5,230.70,496.97
466,6,815.78,1603.48
466,7,427.15,809.18
467,1,0.93,3.01
467,2,11.10,22.77
467,3,66.22,84.33
467,4,298.18,690.49
467,5,2696.97,7962.35
467,6,5323.32,11636.37
467,7,1142.72,2468.21
468,1,0.14,0.58
468,2,4.72,10.91
468,3,62.00,84.26
468,4,175.07,211.04
468,5,830.66,1695.73
468,6,2377.38,2554.11
468,7,558.28,726.05
469,1,0.00,0.00
469,2,0.15,0.60
469,3,16.19,18.19
469,4,77.74,87.86
469,5,230.63,496.99
469,6,812.81,1604.50
469,7,421.07,811.12
470,1,0.04,0.19
470,2,1.15,5.20
470,3,15.81,18.02
470,4,86.48,94.04
470,5,232.04,496.55
470,6,814.48,1603.95
470,7,425.07,809.99
471,1,2.22,5.42
471,2,70.25,176.00
471,3,184.88,263.97
471,4,277.12,377.78
471,5,718.16,949.54
471,6,1121.97,1350.74
471,7,215.16,316.23
472,1,12.86,27.01
472,2,17.07,23.10
472,3,53.43,41.23
472,4,214.07,116.82
472,5,1299.29,960.75
472,6,3496.57,2829.78
472,7,622.14,459.67
473,1,12.57,27.13
473,2,17.00,23.10
473,3,52.14,41.89
473,4,212.64,117.18
473,5,1283.21,964.37
473,6,3404.21,2829.21
473,7,605.21,452.92
474,1,3.08,4.17
474,2,93.17,116.96
474,3,117.92,97.63
474,4,680.25,420.46
474,5,10038.33,4550.41
474,6,23699.75,6324.45
474,7,4234.92,1072.45
475,1,3.16,6.62
475,2,59.43,142.73
475,3,536.22,2265.22
475,4,1813.84,7101.29
475,5,4167.35,6834.36
475,6,4882.70,6019.85
475,7,790.95,939.11
476,1,2.74,6.33
476,2,28.84,36.32
476,3,81.47,74.32
476,4,237.63,203.54
476,5,641.53,831.32
476,6,890.42,1042.68
476,7,235.89,366.07
477,1,0.09,0.30
477,2,3.00,4.98
477,3,26.27,35.62
477,4,56.27,57.18
477,5,143.73,156.17
477,6,300.36,225.29
477,7,81.27,60.27
478,1,2.74,6.33
478,2,26.84,36.20
478,3,84.84,82.00
478,4,251.74,214.74
478,5,647.63,831.09
478,6,859.95,1047.75
478,7,228.84,368.18
479,1,3.42,4.14
479,2,81.17,88.12
479,3,108.50,78.06
479,4,660.67,397.26
479,5,9245.33,4455.86
479,6,22161.67,7368.75
479,7,4108.25,1269.58
480,1,1.38,2.54
480,2,14.00,17.65
480,3,81.05,162.50
480,4,588.71,1159.70
480,5,958.05,1212.90
480,6,1355.43,985.41
480,7,432.24,298.58
481,1,1.20,5.24
481,2,28.46,66.91
481,3,79.01,76.86
481,4,206.81,276.98
481,5,829.93,1036.79
481,6,1926.11,2616.35
481,7,390.43,548.61
482,1,2.03,4.65
482,2,126.91,520.12
482,3,362.38,1567.10
482,4,460.15,1568.30
482,5,835.56,1647.38
482,6,1004.76,1584.95
482,7,190.44,295.02
483,1,0.09,0.30
483,2,3.00,4.98
483,3,26.45,35.47
483,4,56.36,57.09
483,5,146.27,153.84
483,6,322.55,204.22
483,7,82.00,59.23
484,1,0.03,0.17
484,2,1.21,2.10
484,3,37.88,62.87
484,4,110.88,230.38
484,5,893.73,2343.29
484,6,1356.85,2522.12
484,7,184.33,641.37
485,1,1.19,5.24
485,2,28.42,66.93
485,3,78.38,77.18
485,4,207.70,276.56
485,5,832.99,1035.63
485,6,1932.15,2616.98
485,7,393.76,548.27
486,1,0.51,1.48
486,2,10.84,17.90
486,3,87.19,50.02
486,4,164.59,90.00
486,5,1090.81,1269.95
486,6,2279.19,1922.96
486,7,254.68,214.00
487,1,1.20,5.24
487,2,28.46,66.91
487,3,79.20,76.68
487,4,208.27,276.18
487,5,832.76,1035.74
487,6,1945.43,2614.63
487,7,393.22,548.43
488,1,0.04,0.21
488,2,4.74,16.55
488,3,22.39,27.28
488,4,78.74,83.22
488,5,374.35,441.22
488,6,1287.78,1393.17
488,7,350.30,582.31
489,1,7.80,24.40
489,2,289.97,1179.09
489,3,1628.89,5681.13
489,4,3053.43,8010.97
489,5,7008.91,15150.55
489,6,10403.94,16234.82
489,7,2558.51,3728.68
490,1,0.12,0.35
490,2,0.00,0.00
490,3,0.00,0.00
490,4,18.12,16.41
490,5,29.25,65.45
490,6,74.12,128.38
490,7,6.38,12.60
491,1,2.00,0.00
491,2,5.00,0.00
491,3,29.00,0.00
491,4,666.00,0.00
491,5,91.00,0.00
491,6,457.00,0.00
491,7,61.00,0.00
492,1,0.00,0.00
492,2,0.05,0.21
492,3,0.14,0.47
492,4,8.45,18.92
492,5,63.14,164.93
492,6,113.68,130.91
492,7,34.73,63.16
493,1,0.04,0.21
493,2,4.74,16.55
493,3,22.65,27.12
493,4,78.35,83.37
493,5,375.26,440.85
493,6,1302.00,1385.30
493,7,350.74,582.10
494,1,0.00,0.00
494,2,0.00,0.00
494,3,0.14,0.47
494,4,8.36,18.95
494,5,62.77,165.04
494,6,109.36,132.49
494,7,35.36,63.03
495,1,0.00,0.00
495,2,0.05,0.21
495,3,0.14,0.47
495,4,8.32,18.96
495,5,63.27,164.88
495,6,114.05,130.62
495,7,35.00,63.12
496,1,0.00,0.00
496,2,0.05,0.21
496,3,0.14,0.47
496,4,8.36,18.95
496,5,62.82,165.02
496,6,113.27,131.20
496,7,34.86,63.15
497,1,0.00,0.00
497,2,0.05,0.21
497,3,0.14,0.47
497,4,8.45,18.92
497,5,62.73,165.05
497,6,109.91,132.48
497,7,35.91,62.78
498,1,0.00,0.00
498,2,0.05,0.21
498,3,0.14,0.47
498,4,8.50,18.90
498,5,62.00,165.21
498,6,113.77,130.84
498,7,35.68,62.90
499,1,1.09,5.18
499,2,25.80,63.97
499,3,76.81,76.26
499,4,198.18,269.61
499,5,742.28,734.79
499,6,1698.69,1638.61
499,7,341.58,335.78
500,1,1.81,4.30
500,2,17.48,24.86
500,3,78.90,70.89
500,4,126.38,154.62
500,5,389.52,406.57
500,6,1438.10,1160.79
500,7,319.86,288.22
501,1,0.12,0.35
501,2,0.00,0.00
501,3,0.00,0.00
501,4,13.25,11.73
501,5,27.88,65.66
501,6,69.38,130.22
501,7,6.25,12.67
502,1,0.93,3.01
502,2,11.10,22.77
502,3,66.33,84.26
502,4,300.18,689.72
502,5,2721.82,7955.26
502,6,5457.70,11604.31
502,7,1170.22,2461.27
503,1,0.54,1.48
503,2,10.86,17.89
503,3,85.97,50.79
503,4,163.70,90.59
503,5,1094.84,1268.23
503,6,2268.86,1928.82
503,7,251.38,215.44
504,1,0.54,1.48
504,2,10.78,17.92
504,3,83.08,47.97
504,4,159.84,89.14
504,5,1090.78,1269.96
504,6,2213.30,1923.21
504,7,244.49,212.04
505,1,3.03,6.64
505,2,57.32,143.02
505,3,531.97,2266.04
505,4,1755.27,7106.29
505,5,3961.30,6816.50
505,6,4829.11,6044.54
505,7,786.30,940.90
506,1,2.94,15.00
506,2,27.38,83.92
506,3,33.22,161.21
506,4,422.34,1953.82
506,5,1435.72,4578.89
506,6,1909.28,2266.58
506,7,410.00,354.86
507,1,2.94,15.00
507,2,27.06,84.00
507,3,33.06,161.24
507,4,421.06,1954.08
507,5,1431.09,4579.87
507,6,1902.62,2268.51
507,7,411.91,354.14
508,1,1.20,5.24
508,2,28.36,66.95
508,3,78.51,77.14
508,4,206.89,276.95
508,5,830.19,1036.72
508,6,1929.92,2616.87
508,7,391.11,548.67
509,1,0.04,0.19
509,2,1.15,5.20
509,3,16.19,18.19
509,4,84.89,94.71
509,5,232.63,496.33
509,6,808.48,1605.71
509,7,420.81,811.17
510,1,0.00,0.00
510,2,2.33,4.04
510,3,19.67,32.35
510,4,211.67,333.30
510,5,916.00,1336.28
510,6,3636.67,5045.78
510,7,713.00,1014.12
511,1,1.38,2.54
511,2,14.10,17.58
511,3,80.48,162.67
511,4,582.71,1162.03
511,5,945.52,1218.55
511,6,1375.05,980.52
511,7,440.90,296.61
512,1,2.06,4.64
512,2,126.65,520.19
512,3,361.18,1567.32
512,4,462.06,1567.79
512,5,840.29,1645.73
512,6,1020.06,1580.05
512,7,192.03,294.34
513,1,1.20,5.24
513,2,28.46,66.91
513,3,79.08,76.80
513,4,207.70,276.56
513,5,834.55,1034.76
513,6,1956.07,2609.05
513,7,395.68,547.37
514,1,1.20,5.24
514,2,28.39,66.94
514,3,78.74,77.04
514,4,205.46,277.19
514,5,831.43,1036.31
514,6,1947.73,2613.71
514,7,394.34,548.05
515,1,0.03,0.17
515,2,1.24,2.09
515,3,39.30,62.52
515,4,111.36,230.20
515,5,904.67,2339.99
515,6,1377.33,2514.42
515,7,188.91,640.55
516,1,12.29,27.21
516,2,17.29,23.09
516,3,49.71,41.38
516,4,198.00,103.88
516,5,1257.79,961.26
516,6,3173.50,2606.22
516,7,608.50,455.04
517,1,0.95,2.06
517,2,0.00,0.00
517,3,223.45,449.31
517,4,570.14,912.57
517,5,2272.18,4011.98
517,6,4086.32,4948.14
517,7,671.05,746.49
518,1,0.14,0.58
518,2,4.76,10.90
518,3,61.55,84.53
518,4,173.79,211.77
518,5,840.45,1694.21
518,6,2407.66,2552.68
518,7,570.45,721.77
519,1,0.12,0.35
519,2,0.00,0.00
519,3,0.00,0.00
519,4,16.62,16.76
519,5,30.88,64.80
519,6,74.12,128.38
519,7,6.00,12.76
520,1,2.94,15.00
520,2,27.41,83.91
520,3,33.22,161.21
520,4,420.94,1954.11
520,5,1439.91,4577.87
520,6,1899.81,2269.12
520,7,407.50,355.27
521,1,0.09,0.30
521,2,3.00,4.98
521,3,25.36,36.14
521,4,54.91,58.35
521,5,134.18,159.92
521,6,301.55,224.94
521,7,77.73,63.55
522,1,1.25,6.26
522,2,50.14,211.77
522,3,107.10,312.78
522,4,107.65,248.86
522,5,356.78,638.12
522,6,627.47,1041.83
522,7,153.12,250.42
523,1,1.25,6.26
523,2,49.96,211.81
523,3,105.55,313.10
523,4,107.24,249.02
523,5,351.37,639.84
523,6,622.88,1043.40
523,7,152.80,250.47
524,1,0.93,3.01
524,2,10.65,22.81
524,3,60.02,79.29
524,4,296.52,690.94
524,5,2693.10,7963.16
524,6,5360.55,11634.04
524,7,1142.85,2468.21
525,1,1.90,4.28
525,2,19.71,26.50
525,3,84.00,70.21
525,4,156.62,190.00
525,5,499.38,586.21
525,6,1780.10,1767.34
525,7,350.71,305.54
526,1,1.20,5.24
526,2,28.28,66.97
526,3,78.38,77.18
526,4,204.69,277.09
526,5,830.24,1036.71
526,6,1940.19,2616.17
526,7,392.32,548.61
527,1,1.20,5.24
527,2,28.45,66.92
527,3,78.88,76.96
527,4,206.93,276.93
527,5,832.28,1035.96
527,6,1945.50,2614.61
527,7,393.57,548.33
528,1,0.14,0.58
528,2,4.76,10.90
528,3,61.45,84.58
528,4,170.03,212.53
528,5,840.31,1694.24
528,6,2374.79,2553.72
528,7,534.76,716.28
529,1,2.94,15.00
529,2,27.25,83.95
529,3,33.06,161.24
529,4,421.31,1954.04
529,5,1433.12,4579.46
529,6,1921.72,2261.18
529,7,413.69,353.15
530,1,2.91,15.00
530,2,27.16,83.98
530,3,32.59,161.30
530,4,406.34,1955.05
530,5,1364.00,4576.18
530,6,1826.84,2243.41
530,7,395.81,349.20
531,1,0.95,4.80
531,2,27.34,66.68
531,3,74.72,71.02
531,4,200.64,273.85
531,5,820.59,1036.12
531,6,1932.30,2616.99
531,7,387.07,547.40
532,1,2.03,4.65
532,2,126.76,520.16
532,3,361.21,1567.32
532,4,457.94,1568.79
532,5,829.26,1648.80
532,6,1006.09,1584.73
532,7,189.71,295.23
533,1,1.20,5.24
533,2,28.42,66.93
533,3,78.82,76.99
533,4,207.57,276.64
533,5,828.81,1037.05
533,6,1946.57,2614.20
533,7,395.20,547.64
534,1,1.90,4.28
534,2,20.10,26.34
534,3,82.19,71.42
534,4,155.48,190.80
534,5,491.71,591.01
534,6,1750.14,1784.33
534,7,351.48,305.05
535,1,0.00,0.00
535,2,0.00,0.00
535,3,4.78,9.22
535,4,40.78,52.03
535,5,134.89,184.13
535,6,249.56,426.97
535,7,19.56,33.82
536,1,0.00,0.00
536,2,0.00,0.00
536,3,4.78,9.22
536,4,33.89,52.82
536,5,124.56,188.27
536,6,236.44,432.98
536,7,17.78,34.33
537,1,1.19,5.24
537,2,26.99,66.31
537,3,77.66,77.06
537,4,205.28,277.18
537,5,819.34,1035.54
537,6,1914.09,2611.95
537,7,388.45,548.09
538,1,2.06,4.64
538,2,127.03,520.10
538,3,364.15,1566.72
538,4,462.18,1567.76
538,5,838.71,1646.34
538,6,1008.68,1584.20
538,7,189.74,295.22
539,1,1.25,6.26
539,2,49.88,211.83
539,3,105.61,313.09
539,4,101.51,247.50
539,5,334.27,629.23
539,6,620.65,1043.78
539,7,153.76,250.25
540,1,0.03,0.17
540,2,1.15,2.08
540,3,38.36,62.88
540,4,111.64,230.08
540,5,896.06,2342.74
540,6,1372.45,2516.79
540,7,188.91,640.55
541,1,2.94,15.00
541,2,27.34,83.93
541,3,33.22,161.21
541,4,422.31,1953.83
541,5,1442.69,4577.11
541,6,1929.50,2256.61
541,7,415.66,351.70
542,1,3.86,9.09
542,2,92.69,246.49
542,3,699.97,1787.99
542,4,1974.40,5230.07
542,5,6012.06,14266.56
542,6,9673.11,15826.86
542,7,2380.40,3612.77
543,1,0.04,0.19
543,2,1.15,5.20
543,3,13.85,12.61
543,4,86.00,94.32
543,5,232.44,496.40
543,6,818.67,1602.33
543,7,427.26,809.13
544,1,0.38,1.16
544,2,8.54,12.31
544,3,86.41,50.65
544,4,161.43,90.53
544,5,1089.22,1270.49
544,6,2271.49,1927.53
544,7,255.05,213.71
545,1,0.95,2.06
545,2,0.00,0.00
545,3,225.59,448.76
545,4,586.73,907.72
545,5,2320.50,3996.98
545,6,4090.55,4946.85
545,7,665.45,749.99
546,1,1.20,5.24
546,2,28.15,66.99
546,3,78.54,77.13
546,4,205.54,277.19
546,5,830.14,1036.74
546,6,1941.50,2615.86
546,7,390.92,548.66
547,1,0.54,1.48
547,2,10.92,17.86
547,3,86.38,50.67
547,4,160.35,89.71
547,5,1059.19,1266.10
547,6,2203.27,1915.51
547,7,242.97,210.10
548,1,0.82,2.97
548,2,9.22,20.33
548,3,66.17,84.37
548,4,295.82,691.09
548,5,2623.10,7964.14
548,6,5114.40,11556.27
548,7,1084.10,2439.81
549,1,0.14,0.58
549,2,4.76,10.90
549,3,62.17,84.14
549,4,175.03,211.06
549,5,847.79,1691.92
549,6,2442.86,2536.94
549,7,566.21,723.99
550,1,0.73,1.86
550,2,0.00,0.00
550,3,225.91,448.66
550,4,582.82,909.52
550,5,2315.09,3999.36
550,6,4077.95,4950.44
550,7,656.91,753.37
551,1,0.03,0.17
551,2,1.24,2.09
551,3,38.06,62.89
551,4,103.24,228.46
551,5,862.27,2342.80
551,6,1304.42,2515.23
551,7,181.76,641.33
552,1,3.16,6.62
552,2,58.24,143.04
552,3,536.54,2265.14
552,4,1811.62,7101.83
552,5,4176.73,6829.40
552,6,4861.30,6031.96
552,7,787.11,940.66
553,1,2.94,15.00
553,2,27.34,83.93
553,3,33.19,161.21
553,4,422.12,1953.87
553,5,1436.06,4578.81
553,6,1916.97,2263.52
553,7,412.81,353.67
554,1,2.22,5.42
554,2,72.72,177.24
554,3,182.72,262.96
554,4,277.72,377.64
554,5,725.19,950.94
554,6,1206.59,1423.89
554,7,236.25,331.15
555,1,7.46,24.42
555,2,286.80,1179.70
555,3,1619.69,5683.38
555,4,3033.77,8017.27
555,5,6962.31,15164.59
555,6,9910.66,16096.06
555,7,2372.00,3599.15
556,1,0.50,1.45
556,2,3.08,6.53
556,3,50.00,54.69
556,4,146.67,134.83
556,5,306.00,433.95
556,6,921.00,1132.40
556,7,298.50,324.14
557,1,0.51,1.48
557,2,10.00,17.51
557,3,86.43,50.64
557,4,163.62,90.63
557,5,1056.51,1264.36
557,6,2240.35,1933.75
557,7,252.78,215.07
558,1,0.03,0.17
558,2,1.15,2.08
558,3,38.79,62.77
558,4,111.79,230.01
558,5,893.73,2343.29
558,6,1364.76,2519.85
558,7,188.91,640.55
559,1,2.94,15.00
559,2,26.94,84.02
559,3,33.19,161.21
559,4,420.88,1954.12
559,5,1420.59,4581.50
559,6,1870.78,2268.52
559,7,393.91,346.93
560,1,2.68,6.15
560,2,58.27,143.04
560,3,536.51,2265.15
560,4,1816.30,7100.67
560,5,4173.65,6831.08
560,6,4874.86,6024.63
560,7,790.43,939.35
561,1,0.00,0.00
561,2,0.05,0.21
561,3,0.14,0.47
561,4,8.00,18.97
561,5,60.18,165.27
561,6,109.55,132.49
561,7,35.82,62.83
562,1,7.80,24.40
562,2,290.23,1179.02
562,3,1629.03,5681.09
562,4,3052.66,8011.25
562,5,7019.91,15146.46
562,6,10417.37,16230.81
562,7,2556.83,3729.08
563,1,7.80,24.40
563,2,290.00,1179.08
563,3,1631.43,5680.41
563,4,3055.31,8010.27
563,5,7045.54,15135.78
563,6,10513.00,16190.33
563,7,2594.46,3713.44
564,1,2.94,15.00
564,2,27.41,83.91
564,3,33.19,161.21
564,4,422.72,1953.74
564,5,1446.09,4576.11
564,6,1936.19,2251.95
564,7,417.16,350.33
565,1,0.04,0.19
565,2,1.15,5.20
565,3,16.89,17.90
565,4,87.04,93.62
565,5,228.44,497.45
565,6,813.37,1604.32
565,7,427.04,809.23
566,1,2.06,4.64
566,2,126.71,520.17
566,3,364.06,1566.74
566,4,460.59,1568.19
566,5,839.41,1646.08
566,6,1018.88,1580.62
566,7,191.56,294.57
567,1,1.25,6.26
567,2,50.14,211.77
567,3,106.98,312.82
567,4,107.27,249.01
567,5,354.49,639.15
567,6,625.88,1042.49
567,7,152.76,250.48
568,1,7.77,24.41
568,2,284.74,1179.92
568,3,1605.31,5685.79
568,4,2971.00,8025.40
568,5,6757.83,15163.40
568,6,9857.00,16047.04
568,7,2482.06,3718.31
569,1,2.06,4.64
569,2,126.88,520.13
569,3,363.68,1566.83
569,4,460.59,1568.19
569,5,832.91,1648.08
569,6,1017.79,1581.11
569,7,191.50,294.60
570,1,0.54,1.48
570,2,10.81,17.91
570,3,86.11,50.77
570,4,161.11,90.34
570,5,1080.41,1272.08
570,6,2285.00,1918.70
570,7,253.05,214.95
571,1,0.14,0.58
571,2,4.76,10.90
571,3,60.00,84.88
571,4,173.69,211.82
571,5,839.10,1694.52
571,6,2389.52,2554.88
571,7,563.86,724.88
572,1,1.25,6.26
572,2,50.14,211.77
572,3,103.16,312.79
572,4,103.02,248.58
572,5,351.96,639.77
572,6,620.59,1043.78
572,7,153.12,250.42
573,1,3.16,6.62
573,2,59.19,142.83
573,3,536.84,2265.07
573,4,1814.84,7101.05
573,5,4171.43,6832.26
573,6,4891.14,6014.26
573,7,793.84,937.54
574,1,2.94,15.00
574,2,26.88,84.03
574,3,33.19,161.21
574,4,422.47,1953.79
574,5,1447.06,4575.81
574,6,1926.00,2258.78
574,7,414.72,352.44
575,1,1.25,6.26
575,2,50.14,211.77
575,3,107.18,312.75
575,4,107.51,248.92
575,5,356.39,638.33
575,6,628.06,1041.55
575,7,154.61,249.90
576,1,2.94,15.00
576,2,25.47,83.80
576,3,33.19,161.21
576,4,422.00,1953.90
576,5,1428.53,4580.34
576,6,1863.81,2266.50
576,7,404.16,354.88
577,1,0.00,0.00
577,2,0.07,0.26
577,3,2.73,5.62
577,4,76.87,51.89
577,5,90.33,74.64
577,6,238.07,395.72
577,7,38.73,58.24
578,1,0.82,2.02
578,2,0.00,0.00
578,3,198.50,437.36
578,4,493.27,837.01
578,5,1792.32,3343.98
578,6,3356.95,3714.63
578,7,530.45,481.18
579,1,0.00,0.00
579,2,1.20,3.79
579,3,1.40,2.32
579,4,2.40,3.24
579,5,77.10,192.22
579,6,152.80,282.03
579,7,54.40,103.96
580,1,0.00,0.00
580,2,0.00,0.00
580,3,61.00,0.00
580,4,733.00,0.00
580,5,1237.00,0.00
580,6,1479.00,0.00
580,7,0.00,0.00
581,1,0.00,0.00
581,2,0.29,0.76
581,3,43.57,60.14
581,4,151.29,163.93
