timeid,method,spot,districtid
13,state,hot,397
13,state,hot,416
13,state,hot,424
13,state,hot,457
13,state,hot,461
13,state,hot,463
13,state,hot,469
13,state,hot,476
13,state,hot,479
13,state,hot,499
13,state,hot,500
13,state,hot,501
13,state,hot,509
13,state,hot,531
13,state,hot,542
13,state,hot,546
13,state,hot,578
13,state,hot,587
13,state,hot,590
13,state,hot,605
13,state,hot,612
13,state,hot,618
13,state,hot,622
13,state,hot,634
13,state,hot,656
13,state,cold,659
13,state,hot,661
13,state,hot,696
13,state,hot,709
13,state,hot,728
13,state,cold,747
13,state,hot,749
13,state,hot,779
13,state,hot,811
13,state,hot,812
14,state,hot,104
14,state,hot,113
14,state,hot,120
14,state,hot,123
14,state,hot,143
14,state,hot,146
14,state,hot,161
14,state,hot,184
14,state,hot,191
14,state,hot,206
14,state,hot,223
14,state,hot,228
14,state,hot,234
14,state,cold,246
14,state,hot,251
14,state,hot,256
14,state,hot,265
14,state,hot,274
14,state,hot,295
14,state,hot,300
14,state,hot,311
14,state,hot,315
14,state,hot,321
14,state,hot,337
14,state,hot,341
14,state,hot,342
14,state,hot,345
14,state,hot,348
14,state,hot,360
14,state,hot,361
14,state,cold,362
14,state,hot,365
14,state,hot,372
14,state,hot,383
14,state,hot,397
14,state,hot,416
14,state,hot,419
14,state,hot,424
14,state,hot,429
14,state,hot,431
14,state,hot,448
14,state,hot,463
14,state,hot,464
14,state,hot,490
14,state,hot,499
14,state,hot,519
14,state,hot,531
14,state,hot,542
14,state,hot,556
14,state,hot,578
14,state,hot,587
14,state,hot,596
14,state,hot,601
14,state,hot,608
14,state,hot,618
14,state,hot,622
14,state,hot,637
14,state,hot,639
14,state,hot,668
14,state,hot,706
14,state,hot,721
14,state,hot,723
14,state,hot,727
14,state,hot,732
14,state,hot,739
14,state,hot,741
14,state,hot,743
14,state,hot,749
14,state,hot,756
14,state,cold,801
14,state,hot,810
14,state,hot,812
15,state,hot,104
15,state,hot,109
15,state,hot,113
15,state,hot,114
15,state,hot,120
15,state,hot,123
15,state,hot,161
15,state,hot,181
15,state,hot,184
15,state,hot,191
15,state,hot,228
15,state,hot,244
15,state,hot,289
15,state,hot,292
15,state,hot,295
15,state,hot,300
15,state,hot,306
15,state,hot,315
15,state,hot,319
15,state,hot,321
15,state,hot,328
15,state,hot,338
15,state,hot,342
15,state,hot,360
15,state,hot,361
15,state,hot,365
15,state,hot,367
15,state,hot,372
15,state,hot,384
15,state,hot,397
15,state,hot,416
15,state,hot,420
15,state,hot,427
15,state,hot,458
15,state,hot,463
15,state,hot,472
15,state,hot,499
15,state,hot,500
15,state,hot,531
15,state,hot,536
15,state,hot,539
15,state,hot,542
15,state,hot,561
15,state,hot,578
15,state,hot,587
15,state,hot,622
15,state,hot,656
15,state,hot,676
15,state,hot,678
15,state,hot,699
15,state,hot,721
15,state,hot,723
15,state,hot,727
15,state,hot,728
15,state,cold,731
15,state,hot,732
15,state,hot,739
15,state,hot,743
15,state,hot,749
15,state,hot,786
15,state,cold,801
15,state,hot,812
16,state,hot,104
16,state,hot,114
16,state,hot,123
16,state,hot,126
16,state,hot,140
16,state,hot,161
16,state,hot,184
16,state,hot,191
16,state,hot,197
16,state,hot,223
16,state,hot,226
16,state,hot,228
16,state,hot,251
16,state,hot,289
16,state,hot,292
16,state,hot,295
16,state,hot,300
16,state,hot,315
16,state,hot,319
16,state,hot,320
16,state,hot,321
16,state,hot,328
16,state,hot,338
16,state,hot,361
16,state,cold,362
16,state,hot,365
16,state,hot,369
16,state,hot,372
16,state,hot,376
16,state,hot,384
16,state,hot,396
16,state,hot,397
16,state,hot,416
16,state,hot,422
16,state,hot,424
16,state,hot,457
16,state,hot,463
16,state,hot,479
16,state,hot,499
16,state,hot,500
16,state,hot,501
16,state,hot,516
16,state,hot,531
16,state,hot,539
16,state,hot,542
16,state,hot,547
16,state,hot,578
16,state,hot,587
16,state,hot,604
16,state,hot,608
16,state,hot,615
16,state,hot,618
16,state,hot,622
16,state,hot,647
16,state,hot,652
16,state,hot,666
16,state,hot,679
16,state,hot,696
16,state,hot,699
16,state,hot,721
16,state,hot,723
16,state,hot,732
16,state,hot,739
16,state,hot,749
16,state,hot,767
16,state,hot,773
16,state,hot,779
16,state,cold,800
16,state,cold,801
16,state,cold,807
16,state,cold,810
16,state,hot,812
17,state,hot,104
17,state,hot,109
17,state,hot,113
17,state,hot,123
17,state,hot,150
17,state,hot,161
17,state,hot,182
17,state,hot,191
17,state,hot,195
17,state,hot,196
17,state,hot,223
17,state,hot,226
17,state,hot,228
17,state,hot,237
17,state,hot,248
17,state,hot,251
17,state,hot,279
17,state,hot,292
17,state,hot,295
17,state,hot,300
17,state,hot,315
17,state,hot,316
17,state,hot,319
17,state,hot,321
17,state,hot,328
17,state,hot,332
17,state,hot,338
17,state,hot,345
17,state,hot,348
17,state,hot,361
17,state,cold,362
17,state,hot,365
17,state,hot,372
17,state,hot,376
17,state,hot,391
17,state,hot,397
17,state,hot,413
17,state,hot,416
17,state,hot,420
17,state,hot,424
17,state,hot,427
17,state,hot,457
17,state,hot,463
17,state,hot,478
17,state,hot,479
17,state,hot,490
17,state,hot,498
17,state,hot,499
17,state,hot,539
17,state,hot,542
17,state,hot,570
17,state,hot,578
17,state,hot,596
17,state,hot,603
17,state,hot,604
17,state,hot,608
17,state,hot,617
17,state,hot,622
17,state,hot,634
17,state,hot,647
17,state,hot,696
17,state,hot,698
17,state,hot,709
17,state,hot,721
17,state,hot,732
17,state,hot,739
17,state,hot,749
17,state,hot,752
17,state,hot,753
17,state,hot,779
17,state,cold,819
18,state,hot,104
18,state,hot,114
18,state,hot,115
18,state,hot,163
18,state,hot,167
18,state,hot,191
18,state,hot,195
18,state,hot,197
18,state,hot,228
18,state,hot,256
18,state,hot,260
18,state,hot,266
18,state,hot,271
18,state,hot,279
18,state,hot,289
18,state,hot,292
18,state,hot,295
18,state,hot,300
18,state,hot,315
18,state,hot,319
18,state,hot,320
18,state,hot,321
18,state,hot,327
18,state,hot,337
18,state,hot,338
18,state,hot,341
18,state,hot,348
18,state,hot,361
18,state,hot,365
18,state,hot,372
18,state,hot,391
18,state,hot,397
18,state,hot,416
18,state,hot,419
18,state,hot,424
18,state,hot,437
18,state,hot,448
18,state,hot,463
18,state,hot,479
18,state,hot,490
18,state,hot,497
18,state,hot,499
18,state,hot,500
18,state,hot,542
18,state,hot,578
18,state,hot,590
18,state,hot,596
18,state,hot,603
18,state,hot,604
18,state,hot,608
18,state,hot,617
18,state,hot,618
18,state,hot,622
18,state,hot,634
18,state,hot,647
18,state,hot,656
18,state,hot,658
18,state,hot,718
18,state,hot,722
18,state,hot,732
18,state,hot,739
18,state,hot,749
18,state,hot,752
18,state,hot,753
18,state,hot,786
18,state,hot,793
19,state,hot,104
19,state,hot,106
19,state,hot,114
19,state,hot,120
19,state,hot,148
19,state,hot,191
19,state,hot,223
19,state,hot,228
19,state,hot,260
19,state,hot,277
19,state,hot,279
19,state,hot,286
19,state,hot,289
19,state,hot,292
19,state,hot,300
19,state,hot,315
19,state,hot,321
19,state,hot,337
19,state,hot,348
19,state,hot,361
19,state,hot,365
19,state,hot,366
19,state,hot,378
19,state,hot,396
19,state,hot,397
19,state,hot,399
19,state,hot,416
19,state,hot,417
19,state,hot,419
19,state,hot,424
19,state,hot,438
19,state,hot,448
19,state,hot,463
19,state,hot,473
19,state,hot,498
19,state,hot,499
19,state,hot,500
19,state,hot,516
19,state,hot,521
19,state,hot,536
19,state,hot,542
19,state,hot,551
19,state,hot,557
19,state,hot,578
19,state,hot,604
19,state,cold,614
19,state,hot,618
19,state,hot,620
19,state,hot,622
19,state,hot,647
19,state,hot,648
19,state,hot,655
19,state,hot,709
19,state,hot,710
19,state,hot,732
19,state,hot,734
19,state,hot,739
19,state,hot,749
19,state,hot,760
19,state,hot,790
19,state,hot,793
19,state,hot,800
19,state,hot,810
19,state,hot,817
2,state,hot,104
2,state,hot,105
2,state,hot,107
2,state,hot,115
2,state,hot,120
2,state,hot,141
2,state,hot,156
2,state,hot,180
2,state,hot,186
2,state,hot,187
2,state,hot,191
2,state,hot,228
2,state,hot,237
2,state,hot,240
2,state,hot,241
2,state,hot,260
2,state,hot,285
2,state,hot,297
2,state,hot,300
2,state,hot,313
2,state,hot,319
2,state,hot,321
2,state,hot,330
2,state,hot,335
2,state,hot,337
2,state,hot,338
2,state,hot,359
2,state,hot,361
2,state,hot,365
2,state,hot,366
2,state,hot,369
2,state,hot,372
2,state,hot,378
2,state,hot,385
2,state,hot,394
2,state,hot,397
2,state,hot,424
2,state,hot,432
2,state,hot,462
2,state,hot,463
2,state,hot,474
2,state,hot,479
2,state,hot,486
2,state,hot,499
2,state,hot,500
2,state,hot,505
2,state,hot,530
2,state,hot,531
2,state,hot,532
2,state,hot,542
2,state,hot,544
2,state,hot,550
2,state,hot,555
2,state,hot,557
2,state,hot,589
2,state,hot,590
2,state,hot,591
2,state,hot,594
2,state,hot,604
2,state,hot,605
2,state,hot,614
2,state,hot,615
2,state,hot,622
2,state,hot,624
2,state,hot,631
2,state,hot,638
2,state,hot,640
2,state,hot,648
2,state,hot,661
2,state,hot,669
2,state,hot,675
2,state,hot,680
2,state,hot,688
2,state,hot,691
2,state,hot,698
2,state,hot,705
2,state,hot,707
2,state,hot,717
2,state,hot,732
2,state,hot,739
2,state,hot,749
2,state,hot,750
2,state,hot,762
2,state,hot,764
2,state,hot,776
2,state,hot,790
2,state,hot,793
2,state,hot,794
2,state,hot,799
2,state,hot,800
20,state,hot,104
20,state,hot,106
20,state,hot,114
20,state,hot,115
20,state,hot,123
20,state,hot,140
20,state,hot,163
20,state,hot,191
20,state,hot,193
20,state,hot,228
20,state,hot,239
20,state,hot,248
20,state,hot,251
20,state,hot,256
20,state,hot,262
20,state,hot,268
20,state,cold,278
20,state,cold,282
20,state,hot,292
20,state,hot,300
20,state,hot,315
20,state,hot,319
20,state,hot,321
20,state,hot,327
20,state,hot,332
20,state,hot,336
20,state,hot,337
20,state,hot,338
20,state,cold,342
20,state,hot,356
20,state,hot,361
20,state,hot,365
20,state,hot,366
20,state,hot,372
20,state,hot,397
20,state,hot,416
20,state,cold,422
20,state,hot,424
20,state,hot,448
20,state,cold,451
20,state,hot,458
20,state,hot,463
20,state,cold,474
20,state,hot,479
20,state,hot,499
20,state,hot,500
20,state,cold,515
20,state,hot,516
20,state,hot,530
20,state,hot,537
20,state,hot,542
20,state,hot,547
20,state,hot,578
20,state,hot,590
20,state,hot,594
20,state,hot,596
20,state,hot,604
20,state,hot,617
20,state,hot,622
20,state,hot,634
20,state,hot,638
20,state,hot,639
20,state,hot,647
20,state,hot,648
20,state,hot,652
20,state,hot,655
20,state,hot,689
20,state,hot,710
20,state,hot,718
20,state,cold,726
20,state,hot,732
20,state,hot,739
20,state,hot,749
20,state,hot,753
20,state,hot,759
20,state,hot,779
20,state,cold,782
20,state,hot,790
20,state,hot,793
20,state,hot,800
20,state,cold,801
20,state,cold,813
20,state,hot,817
21,state,hot,104
21,state,hot,106
21,state,hot,114
21,state,hot,115
21,state,hot,120
21,state,cold,143
21,state,hot,147
21,state,hot,173
21,state,hot,191
21,state,hot,195
21,state,hot,197
21,state,hot,215
21,state,cold,224
21,state,cold,225
21,state,hot,228
21,state,hot,251
21,state,hot,256
21,state,hot,275
21,state,hot,279
21,state,hot,289
21,state,hot,291
21,state,hot,292
21,state,hot,300
21,state,hot,315
21,state,hot,324
21,state,hot,327
21,state,hot,332
21,state,hot,337
21,state,hot,348
21,state,hot,361
21,state,hot,365
21,state,hot,366
21,state,hot,372
21,state,cold,381
21,state,hot,397
21,state,hot,415
21,state,hot,416
21,state,hot,424
21,state,hot,427
21,state,hot,438
21,state,hot,448
21,state,hot,458
21,state,hot,461
21,state,hot,463
21,state,hot,471
21,state,cold,474
21,state,hot,479
21,state,hot,481
21,state,hot,499
21,state,hot,500
21,state,hot,542
21,state,hot,558
21,state,hot,578
21,state,hot,590
21,state,hot,594
21,state,hot,603
21,state,hot,604
21,state,hot,617
21,state,hot,622
21,state,hot,634
21,state,hot,638
21,state,hot,647
21,state,hot,648
21,state,hot,652
21,state,cold,693
21,state,hot,710
21,state,hot,722
21,state,cold,731
21,state,hot,732
21,state,hot,739
21,state,hot,749
21,state,hot,751
21,state,hot,752
21,state,hot,753
21,state,hot,773
21,state,hot,790
21,state,hot,793
21,state,cold,801
21,state,hot,804
21,state,hot,815
21,state,hot,817
22,state,hot,104
22,state,hot,106
22,state,hot,107
22,state,hot,114
22,state,hot,147
22,state,hot,156
22,state,hot,163
22,state,hot,191
22,state,hot,195
22,state,hot,228
22,state,hot,237
22,state,cold,246
22,state,hot,256
22,state,hot,279
22,state,hot,289
22,state,hot,292
22,state,hot,295
22,state,hot,300
22,state,cold,303
22,state,hot,315
22,state,hot,327
22,state,hot,332
22,state,hot,337
22,state,hot,338
22,state,hot,348
22,state,hot,361
22,state,hot,365
22,state,hot,366
22,state,hot,369
22,state,hot,378
22,state,cold,381
22,state,hot,390
22,state,hot,397
22,state,hot,399
22,state,hot,424
22,state,hot,427
22,state,hot,448
22,state,cold,451
22,state,hot,461
22,state,hot,463
22,state,hot,471
22,state,cold,474
22,state,cold,483
22,state,hot,484
22,state,hot,499
22,state,hot,500
22,state,hot,504
22,state,hot,516
22,state,hot,530
22,state,hot,555
22,state,hot,556
22,state,hot,568
22,state,hot,578
22,state,cold,583
22,state,hot,594
22,state,hot,603
22,state,hot,604
22,state,hot,617
22,state,hot,622
22,state,hot,634
22,state,hot,638
22,state,hot,646
22,state,hot,647
22,state,hot,648
22,state,cold,655
22,state,cold,693
22,state,hot,705
22,state,hot,718
22,state,hot,722
22,state,cold,726
22,state,hot,732
22,state,hot,739
22,state,hot,749
22,state,hot,752
22,state,hot,753
22,state,hot,759
22,state,hot,785
22,state,hot,790
22,state,hot,800
22,state,hot,809
22,state,hot,812
22,state,cold,813
22,state,hot,817
22,state,cold,819
22,state,hot,822
23,state,hot,106
23,state,hot,114
23,state,hot,115
23,state,hot,119
23,state,hot,184
23,state,hot,191
23,state,hot,193
23,state,hot,197
23,state,hot,201
23,state,hot,213
23,state,cold,225
23,state,hot,228
23,state,hot,237
23,state,hot,241
23,state,hot,244
23,state,hot,246
23,state,hot,260
23,state,cold,261
23,state,hot,277
23,state,hot,279
23,state,cold,282
23,state,hot,286
23,state,hot,287
23,state,hot,289
23,state,hot,292
23,state,hot,300
23,state,hot,315
23,state,hot,332
23,state,hot,337
23,state,hot,338
23,state,hot,342
23,state,hot,348
23,state,hot,361
23,state,hot,363
23,state,hot,364
23,state,hot,365
23,state,hot,366
23,state,hot,369
23,state,cold,376
23,state,cold,381
23,state,cold,389
23,state,hot,397
23,state,hot,399
23,state,hot,415
23,state,hot,416
23,state,hot,427
23,state,hot,433
23,state,hot,448
23,state,hot,458
23,state,hot,463
23,state,hot,471
23,state,cold,474
23,state,hot,490
23,state,hot,499
23,state,hot,500
23,state,hot,504
23,state,hot,516
23,state,hot,528
23,state,hot,542
23,state,hot,556
23,state,hot,578
23,state,cold,582
23,state,cold,583
23,state,hot,593
23,state,hot,596
23,state,hot,603
23,state,hot,604
23,state,hot,617
23,state,hot,622
23,state,hot,634
23,state,hot,638
23,state,hot,647
23,state,hot,648
23,state,hot,661
23,state,cold,693
23,state,hot,718
23,state,hot,732
23,state,hot,739
23,state,hot,746
23,state,hot,749
23,state,hot,753
23,state,hot,773
23,state,hot,785
23,state,hot,812
23,state,hot,816
23,state,hot,817
23,state,hot,822
24,state,hot,104
24,state,hot,106
24,state,hot,114
24,state,hot,191
24,state,hot,213
24,state,hot,228
24,state,hot,241
24,state,hot,243
24,state,hot,244
24,state,hot,246
24,state,hot,260
24,state,hot,277
24,state,cold,282
24,state,hot,288
24,state,hot,289
24,state,hot,292
24,state,hot,295
24,state,hot,300
24,state,cold,301
24,state,hot,332
24,state,hot,337
24,state,hot,338
24,state,hot,341
24,state,hot,348
24,state,hot,361
24,state,cold,362
24,state,hot,364
24,state,hot,365
24,state,hot,366
24,state,hot,369
24,state,hot,378
24,state,hot,379
24,state,cold,389
24,state,hot,397
24,state,hot,399
24,state,cold,410
24,state,hot,416
24,state,hot,424
24,state,hot,432
24,state,hot,433
24,state,hot,448
24,state,cold,449
24,state,hot,458
24,state,hot,463
24,state,hot,471
24,state,cold,474
24,state,hot,499
24,state,hot,500
24,state,hot,504
24,state,cold,511
24,state,hot,516
24,state,hot,542
24,state,hot,555
24,state,hot,568
24,state,hot,578
24,state,cold,583
24,state,cold,591
24,state,hot,596
24,state,hot,599
24,state,hot,603
24,state,hot,604
24,state,hot,617
24,state,hot,622
24,state,hot,634
24,state,hot,638
24,state,hot,647
24,state,hot,648
24,state,hot,652
24,state,hot,655
24,state,hot,661
24,state,hot,662
24,state,hot,669
24,state,hot,689
24,state,hot,710
24,state,hot,718
24,state,cold,731
24,state,hot,732
24,state,hot,739
24,state,hot,746
24,state,hot,749
24,state,hot,753
24,state,hot,773
24,state,hot,790
24,state,hot,793
24,state,cold,807
24,state,hot,812
24,state,hot,817
3,state,hot,103
3,state,hot,104
3,state,hot,107
3,state,hot,114
3,state,hot,120
3,state,hot,137
3,state,hot,141
3,state,hot,147
3,state,hot,155
3,state,hot,156
3,state,hot,159
3,state,hot,161
3,state,hot,163
3,state,hot,170
3,state,hot,173
3,state,hot,181
3,state,hot,182
3,state,hot,184
3,state,hot,186
3,state,hot,187
3,state,hot,191
3,state,hot,192
3,state,hot,195
3,state,hot,206
3,state,hot,207
3,state,hot,213
3,state,hot,230
3,state,hot,232
3,state,hot,240
3,state,hot,244
3,state,hot,250
3,state,hot,258
3,state,hot,260
3,state,hot,274
3,state,hot,285
3,state,hot,301
3,state,hot,308
3,state,hot,313
3,state,hot,319
3,state,hot,320
3,state,hot,321
3,state,hot,322
3,state,hot,323
3,state,hot,325
3,state,hot,327
3,state,hot,331
3,state,hot,345
3,state,hot,347
3,state,hot,348
3,state,hot,350
3,state,hot,352
3,state,hot,357
3,state,hot,359
3,state,hot,361
3,state,hot,365
3,state,hot,369
3,state,hot,371
3,state,hot,372
3,state,hot,378
3,state,hot,385
3,state,hot,394
3,state,hot,397
3,state,hot,399
3,state,hot,408
3,state,hot,409
3,state,hot,415
3,state,hot,416
3,state,hot,420
3,state,hot,424
3,state,hot,428
3,state,hot,432
3,state,hot,444
3,state,hot,446
3,state,hot,448
3,state,hot,463
3,state,hot,484
3,state,hot,499
3,state,hot,500
3,state,hot,506
3,state,hot,507
3,state,hot,508
3,state,hot,525
3,state,hot,529
3,state,hot,531
3,state,hot,533
3,state,hot,539
3,state,hot,540
3,state,hot,544
3,state,hot,548
3,state,hot,556
3,state,hot,557
3,state,hot,558
3,state,hot,576
3,state,hot,578
3,state,hot,593
3,state,hot,600
3,state,hot,603
3,state,hot,616
3,state,hot,624
3,state,hot,625
3,state,hot,636
3,state,hot,638
3,state,hot,647
3,state,hot,648
3,state,hot,660
3,state,hot,661
3,state,hot,665
3,state,hot,674
3,state,hot,679
3,state,hot,689
3,state,hot,691
3,state,hot,699
3,state,hot,703
3,state,hot,717
3,state,hot,718
3,state,hot,723
3,state,hot,726
3,state,hot,732
3,state,hot,739
3,state,hot,742
3,state,hot,766
3,state,hot,768
3,state,hot,771
3,state,hot,773
3,state,hot,774
3,state,hot,776
3,state,hot,779
3,state,hot,793
3,state,hot,797
3,state,hot,804
4,state,hot,103
4,state,hot,104
4,state,hot,113
4,state,hot,121
4,state,hot,122
4,state,hot,133
4,state,hot,137
4,state,hot,141
4,state,hot,147
4,state,hot,155
4,state,hot,160
4,state,hot,168
4,state,hot,170
4,state,hot,173
4,state,hot,175
4,state,hot,178
4,state,hot,179
4,state,hot,185
4,state,hot,186
4,state,hot,191
4,state,hot,192
4,state,hot,194
4,state,hot,201
4,state,hot,205
4,state,hot,207
4,state,hot,215
4,state,hot,231
4,state,hot,232
4,state,hot,247
4,state,hot,260
4,state,hot,265
4,state,hot,269
4,state,hot,271
4,state,hot,273
4,state,hot,275
4,state,hot,308
4,state,hot,313
4,state,hot,319
4,state,hot,321
4,state,hot,322
4,state,hot,328
4,state,hot,338
4,state,hot,341
4,state,hot,345
4,state,hot,347
4,state,hot,348
4,state,hot,352
4,state,hot,358
4,state,hot,365
4,state,hot,366
4,state,hot,385
4,state,hot,408
4,state,hot,409
4,state,hot,424
4,state,hot,440
4,state,hot,441
4,state,hot,445
4,state,hot,446
4,state,hot,448
4,state,hot,457
4,state,hot,482
4,state,hot,485
4,state,hot,499
4,state,hot,523
4,state,hot,526
4,state,hot,531
4,state,hot,532
4,state,hot,538
4,state,hot,539
4,state,hot,546
4,state,hot,548
4,state,hot,556
4,state,hot,570
4,state,hot,581
4,state,hot,600
4,state,hot,616
4,state,hot,617
4,state,hot,629
4,state,hot,635
4,state,hot,638
4,state,hot,646
4,state,hot,647
4,state,hot,650
4,state,hot,663
4,state,hot,664
4,state,hot,665
4,state,hot,690
4,state,hot,691
4,state,hot,694
4,state,hot,710
4,state,hot,714
4,state,hot,717
4,state,hot,718
4,state,hot,736
4,state,hot,739
4,state,hot,773
4,state,hot,776
4,state,hot,779
4,state,hot,790
4,state,hot,793
4,state,hot,795
5,state,hot,102
5,state,hot,107
5,state,hot,112
5,state,hot,146
5,state,hot,147
5,state,hot,159
5,state,hot,168
5,state,hot,173
5,state,hot,175
5,state,hot,184
5,state,hot,191
5,state,hot,192
5,state,hot,195
5,state,hot,201
5,state,hot,211
5,state,hot,215
5,state,hot,230
5,state,hot,232
5,state,hot,240
5,state,hot,250
5,state,hot,258
5,state,hot,260
5,state,hot,265
5,state,hot,268
5,state,hot,269
5,state,hot,271
5,state,hot,275
5,state,hot,300
5,state,hot,301
5,state,hot,307
5,state,hot,309
5,state,hot,324
5,state,hot,325
5,state,hot,336
5,state,hot,344
5,state,hot,348
5,state,hot,358
5,state,hot,361
5,state,hot,365
5,state,hot,366
5,state,hot,368
5,state,hot,369
5,state,hot,370
5,state,hot,371
5,state,hot,372
5,state,hot,390
5,state,hot,394
5,state,hot,395
5,state,hot,397
5,state,hot,398
5,state,hot,408
5,state,hot,416
5,state,hot,420
5,state,hot,422
5,state,hot,426
5,state,hot,432
5,state,hot,433
5,state,hot,444
5,state,hot,445
5,state,hot,446
5,state,hot,448
5,state,hot,465
5,state,hot,471
5,state,hot,473
5,state,hot,480
5,state,hot,499
5,state,hot,500
5,state,hot,523
5,state,hot,540
5,state,hot,544
5,state,hot,548
5,state,hot,554
5,state,hot,556
5,state,hot,557
5,state,hot,559
5,state,hot,574
5,state,hot,576
5,state,hot,583
5,state,hot,587
5,state,hot,591
5,state,hot,592
5,state,hot,594
5,state,hot,601
5,state,hot,602
5,state,hot,603
5,state,hot,604
5,state,hot,635
5,state,hot,636
5,state,hot,647
5,state,hot,648
5,state,hot,650
5,state,hot,661
5,state,hot,676
5,state,hot,690
5,state,hot,694
5,state,hot,705
5,state,hot,706
5,state,hot,712
5,state,hot,721
5,state,hot,742
5,state,hot,758
5,state,hot,766
5,state,hot,776
5,state,hot,779
5,state,hot,791
5,state,hot,797
5,state,hot,804
5,state,hot,822
6,state,hot,101
6,state,hot,102
6,state,hot,115
6,state,hot,120
6,state,hot,131
6,state,hot,134
6,state,hot,146
6,state,hot,157
6,state,hot,181
6,state,hot,182
6,state,hot,189
6,state,hot,190
6,state,hot,191
6,state,hot,192
6,state,hot,194
6,state,hot,201
6,state,hot,211
6,state,hot,230
6,state,hot,232
6,state,hot,250
6,state,hot,260
6,state,hot,262
6,state,hot,265
6,state,hot,268
6,state,hot,269
6,state,hot,271
6,state,hot,287
6,state,hot,300
6,state,hot,309
6,state,hot,316
6,state,hot,320
6,state,hot,337
6,state,hot,352
6,state,hot,358
6,state,hot,361
6,state,hot,365
6,state,hot,366
6,state,hot,371
6,state,hot,372
6,state,hot,382
6,state,hot,398
6,state,hot,405
6,state,hot,408
6,state,hot,426
6,state,hot,444
6,state,hot,445
6,state,hot,465
6,state,hot,500
6,state,hot,503
6,state,hot,525
6,state,hot,530
6,state,hot,542
6,state,hot,544
6,state,hot,548
6,state,hot,556
6,state,hot,557
6,state,hot,559
6,state,hot,576
6,state,hot,588
6,state,hot,592
6,state,hot,594
6,state,hot,602
6,state,hot,603
6,state,hot,604
6,state,hot,635
6,state,hot,647
6,state,hot,648
6,state,hot,657
6,state,hot,658
6,state,hot,661
6,state,hot,664
6,state,hot,679
6,state,hot,706
6,state,hot,714
6,state,hot,717
6,state,hot,721
6,state,hot,736
6,state,hot,742
6,state,hot,758
6,state,hot,768
6,state,hot,776
6,state,hot,791
6,state,hot,797
6,state,hot,804
7,state,hot,103
7,state,hot,104
7,state,hot,120
7,state,hot,145
7,state,hot,146
7,state,hot,181
7,state,hot,191
7,state,hot,192
7,state,hot,202
7,state,hot,210
7,state,hot,232
7,state,hot,250
7,state,hot,259
7,state,hot,260
7,state,hot,261
7,state,hot,262
7,state,hot,266
7,state,hot,271
7,state,hot,300
7,state,hot,308
7,state,hot,309
7,state,hot,315
7,state,hot,316
7,state,hot,325
7,state,hot,326
7,state,hot,337
7,state,hot,359
7,state,hot,361
7,state,hot,365
7,state,hot,369
7,state,hot,371
7,state,hot,380
7,state,hot,389
7,state,hot,393
7,state,hot,397
7,state,hot,408
7,state,hot,431
7,state,hot,442
7,state,hot,448
7,state,hot,468
7,state,hot,478
7,state,hot,499
7,state,hot,523
7,state,hot,526
7,state,hot,531
7,state,hot,534
7,state,hot,542
7,state,hot,548
7,state,hot,603
7,state,hot,647
7,state,hot,665
7,state,hot,732
7,state,hot,736
7,state,hot,768
7,state,hot,773
7,state,hot,776
7,state,hot,793
8,state,hot,103
8,state,hot,104
8,state,hot,125
8,state,hot,146
8,state,hot,147
8,state,hot,181
8,state,hot,191
8,state,hot,192
8,state,hot,194
8,state,hot,206
8,state,hot,213
8,state,hot,215
8,state,hot,232
8,state,hot,235
8,state,hot,237
8,state,hot,238
8,state,hot,244
8,state,hot,250
8,state,hot,259
8,state,hot,271
8,state,hot,301
8,state,hot,315
8,state,hot,316
8,state,hot,319
8,state,hot,325
8,state,hot,336
8,state,hot,337
8,state,hot,342
8,state,hot,361
8,state,hot,365
8,state,hot,367
8,state,hot,369
8,state,hot,371
8,state,hot,372
8,state,hot,373
8,state,hot,399
8,state,hot,404
8,state,hot,408
8,state,hot,420
8,state,hot,441
8,state,hot,442
8,state,hot,448
8,state,hot,459
8,state,hot,463
8,state,hot,474
8,state,hot,516
8,state,hot,521
8,state,hot,528
8,state,hot,531
8,state,hot,534
8,state,hot,542
8,state,hot,571
8,state,hot,688
8,state,hot,696
8,state,hot,736
8,state,hot,749
8,state,hot,768
8,state,hot,773
8,state,hot,779
8,state,hot,807
9,state,hot,104
9,state,hot,124
9,state,hot,130
9,state,hot,146
9,state,hot,148
9,state,hot,191
9,state,hot,196
9,state,hot,210
9,state,hot,215
9,state,hot,237
9,state,hot,239
9,state,hot,260
9,state,hot,266
9,state,hot,285
9,state,cold,289
9,state,hot,315
9,state,hot,322
9,state,hot,335
9,state,hot,337
9,state,hot,345
9,state,hot,352
9,state,hot,361
9,state,hot,363
9,state,hot,364
9,state,hot,365
9,state,hot,369
9,state,hot,371
9,state,hot,376
9,state,hot,383
9,state,hot,385
9,state,hot,415
9,state,hot,416
9,state,hot,426
9,state,hot,463
9,state,hot,473
9,state,hot,476
9,state,hot,479
9,state,hot,485
9,state,hot,525
9,state,hot,531
9,state,hot,542
9,state,hot,588
9,state,hot,618
9,state,hot,646
9,state,hot,661
9,state,hot,662
9,state,hot,665
9,state,hot,673
9,state,hot,710
9,state,hot,711
9,state,hot,722
9,state,hot,749
9,state,hot,757
9,state,hot,771
9,state,cold,810
9,state,cold,819
